LDH Region,Parish,Cumulative Cases,DateTime,FID,x,y
5,Cameron,3,"5/14/2020, 11:00 AM",4217,-10370134.14408359,3493112.751841207
5,Cameron,3,"5/19/2020, 11:00 AM",4380,-10370134.14408359,3493112.751841207
5,Cameron,3,"5/17/2020, 11:00 AM",4477,-10370134.14408359,3493112.751841207
5,Cameron,3,"5/26/2020, 11:00 AM",4583,-10370134.14408359,3493112.751841207
5,Cameron,3,"5/23/2020, 11:00 AM",4587,-10370134.14408359,3493112.751841207
5,Cameron,3,"5/24/2020, 11:00 AM",4663,-10370134.14408359,3493112.751841207
5,Cameron,3,"5/20/2020, 11:00 AM",4669,-10370134.14408359,3493112.751841207
5,Cameron,3,"5/27/2020, 11:00 AM",4783,-10370134.14408359,3493112.751841207
5,Cameron,3,"5/21/2020, 11:00 AM",4848,-10370134.14408359,3493112.751841207
5,Cameron,3,"5/25/2020, 11:00 AM",4874,-10370134.14408359,3493112.751841207
5,Cameron,3,"5/16/2020, 11:00 AM",4930,-10370134.14408359,3493112.751841207
5,Cameron,3,"5/28/2020, 11:00 AM",4962,-10370134.14408359,3493112.751841207
5,Cameron,9,"6/8/2020, 11:00 AM",5022,-10370134.14408359,3493112.751841207
5,Cameron,10,"6/9/2020, 11:00 AM",5093,-10370134.14408359,3493112.751841207
5,Cameron,8,"6/5/2020, 11:00 AM",5148,-10370134.14408359,3493112.751841207
5,Cameron,9,"6/6/2020, 11:00 AM",5214,-10370134.14408359,3493112.751841207
5,Cameron,6,"6/2/2020, 11:00 AM",5282,-10370134.14408359,3493112.751841207
5,Cameron,6,"6/3/2020, 11:00 AM",5348,-10370134.14408359,3493112.751841207
5,Cameron,11,"6/11/2020, 11:00 AM",5402,-10370134.14408359,3493112.751841207
5,Cameron,11,"6/12/2020, 11:00 AM",5469,-10370134.14408359,3493112.751841207
5,Cameron,6,"6/1/2020, 11:00 AM",5566,-10370134.14408359,3493112.751841207
5,Cameron,11,"6/13/2020, 11:00 AM",5684,-10370134.14408359,3493112.751841207
5,Cameron,5,"5/30/2020, 11:00 AM",5746,-10370134.14408359,3493112.751841207
5,Cameron,9,"6/7/2020, 11:00 AM",5798,-10370134.14408359,3493112.751841207
5,Cameron,10,"6/10/2020, 11:00 AM",5800,-10370134.14408359,3493112.751841207
5,Cameron,6,"5/31/2020, 11:00 AM",5913,-10370134.14408359,3493112.751841207
5,Cameron,8,"6/4/2020, 11:00 AM",5925,-10370134.14408359,3493112.751841207
5,Cameron,11,"6/14/2020, 11:00 AM",6018,-10370134.14408359,3493112.751841207
5,Cameron,11,"6/15/2020, 11:00 AM",6084,-10370134.14408359,3493112.751841207
6,Catahoula,1,"3/26/2020, 11:00 AM",13,-10230428.183138032,3715327.4434908433
6,Catahoula,,"3/14/2020, 11:00 AM",23,-10230428.183138032,3715327.4434908433
6,Catahoula,,"3/17/2020, 11:00 AM",61,-10230428.183138032,3715327.4434908433
6,Catahoula,,"3/18/2020, 11:00 AM",133,-10230428.183138032,3715327.4434908433
6,Catahoula,,"3/15/2020, 11:00 AM",228,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/27/2020, 11:00 AM",280,-10230428.183138032,3715327.4434908433
6,Catahoula,,"3/19/2020, 11:00 AM",343,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/23/2020, 11:00 AM",428,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/24/2020, 11:00 AM",521,-10230428.183138032,3715327.4434908433
6,Catahoula,,"3/20/2020, 11:00 AM",588,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/22/2020, 11:00 AM",614,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/28/2020, 11:00 AM",720,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/21/2020, 11:00 AM",782,-10230428.183138032,3715327.4434908433
6,Catahoula,,"3/16/2020, 11:00 AM",824,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/25/2020, 11:00 AM",842,-10230428.183138032,3715327.4434908433
6,Catahoula,3,"4/1/2020, 11:00 AM",1001,-10230428.183138032,3715327.4434908433
6,Catahoula,9,"4/5/2020, 11:00 AM",1117,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/29/2020, 11:00 AM",1159,-10230428.183138032,3715327.4434908433
6,Catahoula,14,"4/8/2020, 11:00 AM",1237,-10230428.183138032,3715327.4434908433
6,Catahoula,20,"4/11/2020, 11:00 AM",1360,-10230428.183138032,3715327.4434908433
6,Catahoula,17,"4/9/2020, 11:00 AM",1477,-10230428.183138032,3715327.4434908433
6,Catahoula,18,"4/10/2020, 11:00 AM",1543,-10230428.183138032,3715327.4434908433
6,Catahoula,3,"3/31/2020, 11:00 AM",1570,-10230428.183138032,3715327.4434908433
6,Catahoula,6,"4/3/2020, 11:00 AM",1605,-10230428.183138032,3715327.4434908433
6,Catahoula,5,"4/2/2020, 11:00 AM",1677,-10230428.183138032,3715327.4434908433
6,Catahoula,21,"4/12/2020, 11:00 AM",1728,-10230428.183138032,3715327.4434908433
6,Catahoula,21,"4/13/2020, 11:00 AM",1800,-10230428.183138032,3715327.4434908433
6,Catahoula,12,"4/6/2020, 11:00 AM",1850,-10230428.183138032,3715327.4434908433
6,Catahoula,3,"3/30/2020, 11:00 AM",1864,-10230428.183138032,3715327.4434908433
6,Catahoula,9,"4/4/2020, 11:00 AM",1906,-10230428.183138032,3715327.4434908433
6,Catahoula,13,"4/7/2020, 11:00 AM",1980,-10230428.183138032,3715327.4434908433
6,Catahoula,21,"4/14/2020, 11:00 AM",2127,-10230428.183138032,3715327.4434908433
6,Catahoula,24,"4/23/2020, 11:00 AM",2248,-10230428.183138032,3715327.4434908433
6,Catahoula,24,"4/21/2020, 11:00 AM",2347,-10230428.183138032,3715327.4434908433
6,Catahoula,24,"4/22/2020, 11:00 AM",2413,-10230428.183138032,3715327.4434908433
6,Catahoula,22,"4/15/2020, 11:00 AM",2470,-10230428.183138032,3715327.4434908433
6,Catahoula,23,"4/17/2020, 11:00 AM",2483,-10230428.183138032,3715327.4434908433
6,Catahoula,23,"4/18/2020, 11:00 AM",2531,-10230428.183138032,3715327.4434908433
6,Catahoula,23,"4/16/2020, 11:00 AM",2605,-10230428.183138032,3715327.4434908433
6,Catahoula,25,"4/24/2020, 11:00 AM",2616,-10230428.183138032,3715327.4434908433
6,Catahoula,25,"4/27/2020, 11:00 AM",2642,-10230428.183138032,3715327.4434908433
6,Catahoula,24,"4/20/2020, 11:00 AM",2730,-10230428.183138032,3715327.4434908433
6,Catahoula,25,"4/26/2020, 11:00 AM",2731,-10230428.183138032,3715327.4434908433
6,Catahoula,25,"4/28/2020, 11:00 AM",2789,-10230428.183138032,3715327.4434908433
6,Catahoula,25,"4/25/2020, 11:00 AM",2875,-10230428.183138032,3715327.4434908433
6,Catahoula,24,"4/19/2020, 11:00 AM",2975,-10230428.183138032,3715327.4434908433
6,Catahoula,86,"5/12/2020, 11:00 AM",3095,-10230428.183138032,3715327.4434908433
6,Catahoula,83,"5/9/2020, 11:00 AM",3099,-10230428.183138032,3715327.4434908433
6,Catahoula,59,"5/8/2020, 11:00 AM",3136,-10230428.183138032,3715327.4434908433
6,Catahoula,45,"5/3/2020, 11:00 AM",3196,-10230428.183138032,3715327.4434908433
6,Catahoula,36,"4/30/2020, 11:00 AM",3208,-10230428.183138032,3715327.4434908433
6,Catahoula,35,"4/29/2020, 11:00 AM",3272,-10230428.183138032,3715327.4434908433
6,Catahoula,46,"5/6/2020, 11:00 AM",3355,-10230428.183138032,3715327.4434908433
6,Catahoula,46,"5/4/2020, 11:00 AM",3436,-10230428.183138032,3715327.4434908433
6,Catahoula,46,"5/7/2020, 11:00 AM",3574,-10230428.183138032,3715327.4434908433
6,Catahoula,46,"5/5/2020, 11:00 AM",3622,-10230428.183138032,3715327.4434908433
6,Catahoula,85,"5/11/2020, 11:00 AM",3655,-10230428.183138032,3715327.4434908433
6,Catahoula,44,"5/2/2020, 11:00 AM",3740,-10230428.183138032,3715327.4434908433
6,Catahoula,40,"5/1/2020, 11:00 AM",3838,-10230428.183138032,3715327.4434908433
6,Catahoula,85,"5/10/2020, 11:00 AM",3892,-10230428.183138032,3715327.4434908433
6,Catahoula,103,"5/13/2020, 11:00 AM",3932,-10230428.183138032,3715327.4434908433
6,Catahoula,103,"5/15/2020, 11:00 AM",4006,-10230428.183138032,3715327.4434908433
6,Catahoula,112,"5/21/2020, 11:00 AM",4027,-10230428.183138032,3715327.4434908433
6,Catahoula,106,"5/18/2020, 11:00 AM",4028,-10230428.183138032,3715327.4434908433
6,Catahoula,112,"5/22/2020, 11:00 AM",4115,-10230428.183138032,3715327.4434908433
6,Catahoula,103,"5/14/2020, 11:00 AM",4218,-10230428.183138032,3715327.4434908433
6,Catahoula,106,"5/19/2020, 11:00 AM",4381,-10230428.183138032,3715327.4434908433
6,Catahoula,106,"5/17/2020, 11:00 AM",4478,-10230428.183138032,3715327.4434908433
6,Catahoula,112,"5/26/2020, 11:00 AM",4589,-10230428.183138032,3715327.4434908433
6,Catahoula,112,"5/23/2020, 11:00 AM",4593,-10230428.183138032,3715327.4434908433
6,Catahoula,112,"5/24/2020, 11:00 AM",4664,-10230428.183138032,3715327.4434908433
6,Catahoula,106,"5/20/2020, 11:00 AM",4672,-10230428.183138032,3715327.4434908433
6,Catahoula,112,"5/27/2020, 11:00 AM",4784,-10230428.183138032,3715327.4434908433
6,Catahoula,112,"5/25/2020, 11:00 AM",4875,-10230428.183138032,3715327.4434908433
6,Catahoula,104,"5/16/2020, 11:00 AM",4931,-10230428.183138032,3715327.4434908433
6,Catahoula,112,"5/28/2020, 11:00 AM",4963,-10230428.183138032,3715327.4434908433
6,Catahoula,121,"6/8/2020, 11:00 AM",5023,-10230428.183138032,3715327.4434908433
6,Catahoula,121,"6/9/2020, 11:00 AM",5094,-10230428.183138032,3715327.4434908433
6,Catahoula,120,"6/5/2020, 11:00 AM",5149,-10230428.183138032,3715327.4434908433
6,Catahoula,120,"6/6/2020, 11:00 AM",5215,-10230428.183138032,3715327.4434908433
6,Catahoula,114,"6/2/2020, 11:00 AM",5283,-10230428.183138032,3715327.4434908433
6,Catahoula,117,"6/3/2020, 11:00 AM",5349,-10230428.183138032,3715327.4434908433
6,Catahoula,123,"6/11/2020, 11:00 AM",5403,-10230428.183138032,3715327.4434908433
6,Catahoula,124,"6/12/2020, 11:00 AM",5470,-10230428.183138032,3715327.4434908433
6,Catahoula,115,"6/1/2020, 11:00 AM",5567,-10230428.183138032,3715327.4434908433
6,Catahoula,130,"6/13/2020, 11:00 AM",5685,-10230428.183138032,3715327.4434908433
6,Catahoula,113,"5/30/2020, 11:00 AM",5750,-10230428.183138032,3715327.4434908433
6,Catahoula,121,"6/7/2020, 11:00 AM",5802,-10230428.183138032,3715327.4434908433
6,Catahoula,123,"6/10/2020, 11:00 AM",5804,-10230428.183138032,3715327.4434908433
6,Catahoula,113,"5/31/2020, 11:00 AM",5914,-10230428.183138032,3715327.4434908433
6,Catahoula,119,"6/4/2020, 11:00 AM",5927,-10230428.183138032,3715327.4434908433
6,Catahoula,130,"6/14/2020, 11:00 AM",6019,-10230428.183138032,3715327.4434908433
6,Catahoula,131,"6/15/2020, 11:00 AM",6085,-10230428.183138032,3715327.4434908433
7,Claiborne,2,"3/26/2020, 11:00 AM",14,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/14/2020, 11:00 AM",24,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/17/2020, 11:00 AM",64,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/18/2020, 11:00 AM",134,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/15/2020, 11:00 AM",229,-10352233.969964031,3871825.723239455
7,Claiborne,3,"3/27/2020, 11:00 AM",281,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/19/2020, 11:00 AM",344,-10352233.969964031,3871825.723239455
7,Claiborne,2,"3/23/2020, 11:00 AM",432,-10352233.969964031,3871825.723239455
7,Claiborne,2,"3/24/2020, 11:00 AM",522,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/20/2020, 11:00 AM",593,-10352233.969964031,3871825.723239455
7,Claiborne,1,"3/22/2020, 11:00 AM",615,-10352233.969964031,3871825.723239455
7,Claiborne,4,"3/28/2020, 11:00 AM",724,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/21/2020, 11:00 AM",783,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/16/2020, 11:00 AM",827,-10352233.969964031,3871825.723239455
7,Claiborne,2,"3/25/2020, 11:00 AM",845,-10352233.969964031,3871825.723239455
7,Claiborne,10,"4/1/2020, 11:00 AM",1002,-10352233.969964031,3871825.723239455
7,Claiborne,23,"4/5/2020, 11:00 AM",1118,-10352233.969964031,3871825.723239455
7,Claiborne,4,"3/29/2020, 11:00 AM",1163,-10352233.969964031,3871825.723239455
7,Claiborne,33,"4/8/2020, 11:00 AM",1238,-10352233.969964031,3871825.723239455
7,Claiborne,41,"4/11/2020, 11:00 AM",1361,-10352233.969964031,3871825.723239455
7,Claiborne,38,"4/9/2020, 11:00 AM",1478,-10352233.969964031,3871825.723239455
7,Claiborne,40,"4/10/2020, 11:00 AM",1544,-10352233.969964031,3871825.723239455
7,Claiborne,8,"3/31/2020, 11:00 AM",1576,-10352233.969964031,3871825.723239455
7,Claiborne,18,"4/3/2020, 11:00 AM",1666,-10352233.969964031,3871825.723239455
7,Claiborne,11,"4/2/2020, 11:00 AM",1678,-10352233.969964031,3871825.723239455
7,Claiborne,41,"4/12/2020, 11:00 AM",1732,-10352233.969964031,3871825.723239455
7,Claiborne,41,"4/13/2020, 11:00 AM",1801,-10352233.969964031,3871825.723239455
7,Claiborne,30,"4/6/2020, 11:00 AM",1853,-10352233.969964031,3871825.723239455
7,Claiborne,4,"3/30/2020, 11:00 AM",1867,-10352233.969964031,3871825.723239455
7,Claiborne,20,"4/4/2020, 11:00 AM",1907,-10352233.969964031,3871825.723239455
7,Claiborne,30,"4/7/2020, 11:00 AM",1981,-10352233.969964031,3871825.723239455
7,Claiborne,41,"4/14/2020, 11:00 AM",2128,-10352233.969964031,3871825.723239455
7,Claiborne,50,"4/23/2020, 11:00 AM",2249,-10352233.969964031,3871825.723239455
7,Claiborne,50,"4/21/2020, 11:00 AM",2348,-10352233.969964031,3871825.723239455
7,Claiborne,50,"4/22/2020, 11:00 AM",2414,-10352233.969964031,3871825.723239455
7,Claiborne,44,"4/15/2020, 11:00 AM",2477,-10352233.969964031,3871825.723239455
7,Claiborne,48,"4/17/2020, 11:00 AM",2484,-10352233.969964031,3871825.723239455
7,Claiborne,50,"4/18/2020, 11:00 AM",2537,-10352233.969964031,3871825.723239455
7,Claiborne,47,"4/16/2020, 11:00 AM",2606,-10352233.969964031,3871825.723239455
7,Claiborne,52,"4/24/2020, 11:00 AM",2621,-10352233.969964031,3871825.723239455
7,Claiborne,52,"4/27/2020, 11:00 AM",2647,-10352233.969964031,3871825.723239455
7,Claiborne,50,"4/20/2020, 11:00 AM",2735,-10352233.969964031,3871825.723239455
7,Claiborne,52,"4/26/2020, 11:00 AM",2736,-10352233.969964031,3871825.723239455
7,Claiborne,53,"4/28/2020, 11:00 AM",2790,-10352233.969964031,3871825.723239455
7,Claiborne,52,"4/25/2020, 11:00 AM",2876,-10352233.969964031,3871825.723239455
7,Claiborne,50,"4/19/2020, 11:00 AM",2976,-10352233.969964031,3871825.723239455
7,Claiborne,59,"5/12/2020, 11:00 AM",3104,-10352233.969964031,3871825.723239455
7,Claiborne,58,"5/8/2020, 11:00 AM",3137,-10352233.969964031,3871825.723239455
7,Claiborne,58,"5/3/2020, 11:00 AM",3201,-10352233.969964031,3871825.723239455
7,Claiborne,59,"5/9/2020, 11:00 AM",3204,-10352233.969964031,3871825.723239455
7,Claiborne,59,"4/30/2020, 11:00 AM",3217,-10352233.969964031,3871825.723239455
7,Claiborne,54,"4/29/2020, 11:00 AM",3273,-10352233.969964031,3871825.723239455
7,Claiborne,58,"5/6/2020, 11:00 AM",3363,-10352233.969964031,3871825.723239455
7,Claiborne,58,"5/4/2020, 11:00 AM",3437,-10352233.969964031,3871825.723239455
7,Claiborne,58,"5/7/2020, 11:00 AM",3575,-10352233.969964031,3871825.723239455
7,Claiborne,58,"5/5/2020, 11:00 AM",3628,-10352233.969964031,3871825.723239455
7,Claiborne,59,"5/11/2020, 11:00 AM",3656,-10352233.969964031,3871825.723239455
7,Claiborne,59,"5/2/2020, 11:00 AM",3745,-10352233.969964031,3871825.723239455
7,Claiborne,59,"5/1/2020, 11:00 AM",3839,-10352233.969964031,3871825.723239455
7,Claiborne,59,"5/10/2020, 11:00 AM",3893,-10352233.969964031,3871825.723239455
7,Claiborne,59,"5/13/2020, 11:00 AM",3933,-10352233.969964031,3871825.723239455
7,Claiborne,59,"5/15/2020, 11:00 AM",4009,-10352233.969964031,3871825.723239455
7,Claiborne,58,"5/21/2020, 11:00 AM",4032,-10352233.969964031,3871825.723239455
7,Claiborne,58,"5/18/2020, 11:00 AM",4038,-10352233.969964031,3871825.723239455
7,Claiborne,60,"5/22/2020, 11:00 AM",4116,-10352233.969964031,3871825.723239455
7,Claiborne,59,"5/14/2020, 11:00 AM",4219,-10352233.969964031,3871825.723239455
7,Claiborne,58,"5/19/2020, 11:00 AM",4382,-10352233.969964031,3871825.723239455
7,Claiborne,58,"5/17/2020, 11:00 AM",4479,-10352233.969964031,3871825.723239455
7,Claiborne,61,"5/26/2020, 11:00 AM",4595,-10352233.969964031,3871825.723239455
7,Claiborne,60,"5/23/2020, 11:00 AM",4599,-10352233.969964031,3871825.723239455
7,Claiborne,61,"5/24/2020, 11:00 AM",4665,-10352233.969964031,3871825.723239455
7,Claiborne,58,"5/20/2020, 11:00 AM",4677,-10352233.969964031,3871825.723239455
7,Claiborne,62,"5/27/2020, 11:00 AM",4785,-10352233.969964031,3871825.723239455
7,Claiborne,61,"5/25/2020, 11:00 AM",4876,-10352233.969964031,3871825.723239455
7,Claiborne,58,"5/16/2020, 11:00 AM",4932,-10352233.969964031,3871825.723239455
7,Claiborne,62,"5/28/2020, 11:00 AM",4964,-10352233.969964031,3871825.723239455
7,Claiborne,68,"6/8/2020, 11:00 AM",5024,-10352233.969964031,3871825.723239455
7,Claiborne,70,"6/9/2020, 11:00 AM",5095,-10352233.969964031,3871825.723239455
7,Claiborne,66,"6/5/2020, 11:00 AM",5150,-10352233.969964031,3871825.723239455
7,Claiborne,66,"6/6/2020, 11:00 AM",5216,-10352233.969964031,3871825.723239455
7,Claiborne,66,"6/2/2020, 11:00 AM",5284,-10352233.969964031,3871825.723239455
7,Claiborne,66,"6/3/2020, 11:00 AM",5350,-10352233.969964031,3871825.723239455
7,Claiborne,72,"6/11/2020, 11:00 AM",5404,-10352233.969964031,3871825.723239455
7,Claiborne,73,"6/12/2020, 11:00 AM",5471,-10352233.969964031,3871825.723239455
7,Claiborne,66,"6/1/2020, 11:00 AM",5568,-10352233.969964031,3871825.723239455
7,Claiborne,76,"6/13/2020, 11:00 AM",5686,-10352233.969964031,3871825.723239455
7,Claiborne,66,"5/30/2020, 11:00 AM",5753,-10352233.969964031,3871825.723239455
7,Claiborne,71,"6/10/2020, 11:00 AM",5805,-10352233.969964031,3871825.723239455
7,Claiborne,66,"6/7/2020, 11:00 AM",5851,-10352233.969964031,3871825.723239455
7,Claiborne,66,"5/31/2020, 11:00 AM",5915,-10352233.969964031,3871825.723239455
7,Claiborne,66,"6/4/2020, 11:00 AM",5929,-10352233.969964031,3871825.723239455
7,Claiborne,77,"6/14/2020, 11:00 AM",6020,-10352233.969964031,3871825.723239455
7,Claiborne,78,"6/15/2020, 11:00 AM",6086,-10352233.969964031,3871825.723239455
6,Concordia,,"3/26/2020, 11:00 AM",17,-10201318.13629559,3690859.394422525
6,Concordia,,"3/14/2020, 11:00 AM",27,-10201318.13629559,3690859.394422525
6,Concordia,,"3/17/2020, 11:00 AM",67,-10201318.13629559,3690859.394422525
6,Concordia,,"3/18/2020, 11:00 AM",135,-10201318.13629559,3690859.394422525
6,Concordia,,"3/15/2020, 11:00 AM",230,-10201318.13629559,3690859.394422525
6,Concordia,,"3/27/2020, 11:00 AM",282,-10201318.13629559,3690859.394422525
6,Concordia,,"3/19/2020, 11:00 AM",345,-10201318.13629559,3690859.394422525
6,Concordia,,"3/23/2020, 11:00 AM",436,-10201318.13629559,3690859.394422525
6,Concordia,,"3/24/2020, 11:00 AM",523,-10201318.13629559,3690859.394422525
6,Concordia,,"3/20/2020, 11:00 AM",598,-10201318.13629559,3690859.394422525
6,Concordia,,"3/22/2020, 11:00 AM",616,-10201318.13629559,3690859.394422525
6,Concordia,,"3/28/2020, 11:00 AM",728,-10201318.13629559,3690859.394422525
6,Concordia,,"3/21/2020, 11:00 AM",784,-10201318.13629559,3690859.394422525
6,Concordia,,"3/16/2020, 11:00 AM",830,-10201318.13629559,3690859.394422525
6,Concordia,,"3/25/2020, 11:00 AM",848,-10201318.13629559,3690859.394422525
6,Concordia,5,"4/1/2020, 11:00 AM",1003,-10201318.13629559,3690859.394422525
6,Concordia,5,"4/4/2020, 11:00 AM",1013,-10201318.13629559,3690859.394422525
6,Concordia,5,"4/5/2020, 11:00 AM",1119,-10201318.13629559,3690859.394422525
6,Concordia,,"3/29/2020, 11:00 AM",1168,-10201318.13629559,3690859.394422525
6,Concordia,12,"4/8/2020, 11:00 AM",1239,-10201318.13629559,3690859.394422525
6,Concordia,17,"4/11/2020, 11:00 AM",1362,-10201318.13629559,3690859.394422525
6,Concordia,13,"4/9/2020, 11:00 AM",1479,-10201318.13629559,3690859.394422525
6,Concordia,16,"4/10/2020, 11:00 AM",1545,-10201318.13629559,3690859.394422525
6,Concordia,3,"3/31/2020, 11:00 AM",1582,-10201318.13629559,3690859.394422525
6,Concordia,10,"4/3/2020, 11:00 AM",1669,-10201318.13629559,3690859.394422525
6,Concordia,8,"4/2/2020, 11:00 AM",1679,-10201318.13629559,3690859.394422525
6,Concordia,18,"4/12/2020, 11:00 AM",1736,-10201318.13629559,3690859.394422525
6,Concordia,19,"4/13/2020, 11:00 AM",1802,-10201318.13629559,3690859.394422525
6,Concordia,9,"4/6/2020, 11:00 AM",1856,-10201318.13629559,3690859.394422525
6,Concordia,,"3/30/2020, 11:00 AM",1909,-10201318.13629559,3690859.394422525
6,Concordia,11,"4/7/2020, 11:00 AM",1982,-10201318.13629559,3690859.394422525
6,Concordia,19,"4/14/2020, 11:00 AM",2129,-10201318.13629559,3690859.394422525
6,Concordia,27,"4/23/2020, 11:00 AM",2250,-10201318.13629559,3690859.394422525
6,Concordia,26,"4/21/2020, 11:00 AM",2349,-10201318.13629559,3690859.394422525
6,Concordia,27,"4/22/2020, 11:00 AM",2415,-10201318.13629559,3690859.394422525
6,Concordia,23,"4/17/2020, 11:00 AM",2485,-10201318.13629559,3690859.394422525
6,Concordia,21,"4/15/2020, 11:00 AM",2527,-10201318.13629559,3690859.394422525
6,Concordia,25,"4/18/2020, 11:00 AM",2543,-10201318.13629559,3690859.394422525
6,Concordia,21,"4/16/2020, 11:00 AM",2607,-10201318.13629559,3690859.394422525
6,Concordia,28,"4/24/2020, 11:00 AM",2626,-10201318.13629559,3690859.394422525
6,Concordia,31,"4/27/2020, 11:00 AM",2652,-10201318.13629559,3690859.394422525
6,Concordia,26,"4/20/2020, 11:00 AM",2740,-10201318.13629559,3690859.394422525
6,Concordia,30,"4/26/2020, 11:00 AM",2741,-10201318.13629559,3690859.394422525
6,Concordia,32,"4/28/2020, 11:00 AM",2791,-10201318.13629559,3690859.394422525
6,Concordia,30,"4/25/2020, 11:00 AM",2877,-10201318.13629559,3690859.394422525
6,Concordia,26,"4/19/2020, 11:00 AM",2977,-10201318.13629559,3690859.394422525
6,Concordia,43,"5/8/2020, 11:00 AM",3138,-10201318.13629559,3690859.394422525
6,Concordia,43,"5/12/2020, 11:00 AM",3202,-10201318.13629559,3690859.394422525
6,Concordia,39,"5/3/2020, 11:00 AM",3207,-10201318.13629559,3690859.394422525
6,Concordia,43,"5/9/2020, 11:00 AM",3213,-10201318.13629559,3690859.394422525
6,Concordia,38,"4/30/2020, 11:00 AM",3226,-10201318.13629559,3690859.394422525
6,Concordia,36,"4/29/2020, 11:00 AM",3274,-10201318.13629559,3690859.394422525
6,Concordia,42,"5/6/2020, 11:00 AM",3371,-10201318.13629559,3690859.394422525
6,Concordia,40,"5/4/2020, 11:00 AM",3438,-10201318.13629559,3690859.394422525
6,Concordia,42,"5/7/2020, 11:00 AM",3576,-10201318.13629559,3690859.394422525
6,Concordia,41,"5/5/2020, 11:00 AM",3634,-10201318.13629559,3690859.394422525
6,Concordia,43,"5/11/2020, 11:00 AM",3657,-10201318.13629559,3690859.394422525
6,Concordia,39,"5/2/2020, 11:00 AM",3750,-10201318.13629559,3690859.394422525
6,Concordia,39,"5/1/2020, 11:00 AM",3840,-10201318.13629559,3690859.394422525
6,Concordia,43,"5/10/2020, 11:00 AM",3894,-10201318.13629559,3690859.394422525
6,Concordia,51,"5/13/2020, 11:00 AM",3934,-10201318.13629559,3690859.394422525
6,Concordia,55,"5/15/2020, 11:00 AM",4012,-10201318.13629559,3690859.394422525
6,Concordia,69,"5/24/2020, 11:00 AM",4015,-10201318.13629559,3690859.394422525
6,Concordia,68,"5/21/2020, 11:00 AM",4042,-10201318.13629559,3690859.394422525
6,Concordia,57,"5/18/2020, 11:00 AM",4048,-10201318.13629559,3690859.394422525
6,Concordia,69,"5/22/2020, 11:00 AM",4117,-10201318.13629559,3690859.394422525
6,Concordia,54,"5/14/2020, 11:00 AM",4220,-10201318.13629559,3690859.394422525
6,Concordia,57,"5/19/2020, 11:00 AM",4383,-10201318.13629559,3690859.394422525
6,Concordia,57,"5/17/2020, 11:00 AM",4480,-10201318.13629559,3690859.394422525
6,Concordia,69,"5/23/2020, 11:00 AM",4600,-10201318.13629559,3690859.394422525
6,Concordia,74,"5/26/2020, 11:00 AM",4667,-10201318.13629559,3690859.394422525
6,Concordia,57,"5/20/2020, 11:00 AM",4682,-10201318.13629559,3690859.394422525
6,Concordia,86,"5/27/2020, 11:00 AM",4786,-10201318.13629559,3690859.394422525
6,Concordia,73,"5/25/2020, 11:00 AM",4877,-10201318.13629559,3690859.394422525
6,Concordia,56,"5/16/2020, 11:00 AM",4933,-10201318.13629559,3690859.394422525
6,Concordia,86,"5/28/2020, 11:00 AM",4965,-10201318.13629559,3690859.394422525
6,Concordia,96,"6/8/2020, 11:00 AM",5025,-10201318.13629559,3690859.394422525
6,Concordia,97,"6/9/2020, 11:00 AM",5096,-10201318.13629559,3690859.394422525
6,Concordia,95,"6/5/2020, 11:00 AM",5151,-10201318.13629559,3690859.394422525
6,Concordia,96,"6/6/2020, 11:00 AM",5217,-10201318.13629559,3690859.394422525
6,Concordia,88,"6/2/2020, 11:00 AM",5285,-10201318.13629559,3690859.394422525
6,Concordia,94,"6/3/2020, 11:00 AM",5351,-10201318.13629559,3690859.394422525
6,Concordia,97,"6/11/2020, 11:00 AM",5405,-10201318.13629559,3690859.394422525
6,Concordia,97,"6/12/2020, 11:00 AM",5472,-10201318.13629559,3690859.394422525
6,Concordia,88,"6/1/2020, 11:00 AM",5569,-10201318.13629559,3690859.394422525
6,Concordia,105,"6/13/2020, 11:00 AM",5687,-10201318.13629559,3690859.394422525
6,Concordia,87,"5/30/2020, 11:00 AM",5757,-10201318.13629559,3690859.394422525
6,Concordia,97,"6/10/2020, 11:00 AM",5806,-10201318.13629559,3690859.394422525
6,Concordia,96,"6/7/2020, 11:00 AM",5854,-10201318.13629559,3690859.394422525
6,Concordia,87,"5/31/2020, 11:00 AM",5916,-10201318.13629559,3690859.394422525
