Parish,LDHH,Cumulative Cases,DateTime,FID,x,y
Madison,8,1,"3/30/2020, 11:00 AM",1197,-10157391.465228565,3811637.432980501
Madison,8,2,"4/7/2020, 11:00 AM",1229,-10157391.465228565,3811637.432980501
Madison,8,2,"4/8/2020, 11:00 AM",1297,-10157391.465228565,3811637.432980501
Madison,8,1,"3/31/2020, 11:00 AM",1371,-10157391.465228565,3811637.432980501
Madison,8,2,"4/9/2020, 11:00 AM",1467,-10157391.465228565,3811637.432980501
Madison,8,1,"4/4/2020, 11:00 AM",1577,-10157391.465228565,3811637.432980501
Madison,8,1,"4/5/2020, 11:00 AM",1643,-10157391.465228565,3811637.432980501
Madison,8,2,"4/10/2020, 11:00 AM",1666,-10157391.465228565,3811637.432980501
Madison,8,2,"4/11/2020, 11:00 AM",1732,-10157391.465228565,3811637.432980501
Madison,8,2,"4/12/2020, 11:00 AM",1768,-10157391.465228565,3811637.432980501
Madison,8,1,"4/1/2020, 11:00 AM",1833,-10157391.465228565,3811637.432980501
Madison,8,1,"4/2/2020, 11:00 AM",1899,-10157391.465228565,3811637.432980501
Madison,8,1,"4/3/2020, 11:00 AM",1953,-10157391.465228565,3811637.432980501
Madison,8,2,"4/13/2020, 11:00 AM",2013,-10157391.465228565,3811637.432980501
Madison,8,2,"4/14/2020, 11:00 AM",2079,-10157391.465228565,3811637.432980501
Madison,8,4,"4/17/2020, 11:00 AM",2167,-10157391.465228565,3811637.432980501
Madison,8,4,"4/18/2020, 11:00 AM",2255,-10157391.465228565,3811637.432980501
Madison,8,2,"4/15/2020, 11:00 AM",2276,-10157391.465228565,3811637.432980501
Madison,8,2,"4/16/2020, 11:00 AM",2348,-10157391.465228565,3811637.432980501
Madison,8,4,"4/19/2020, 11:00 AM",2409,-10157391.465228565,3811637.432980501
Morehouse,8,1,"3/25/2020, 11:00 AM",66,-10219329.629905943,3871499.85631458
Morehouse,8,3,"3/26/2020, 11:00 AM",137,-10219329.629905943,3871499.85631458
Morehouse,8,2,"3/27/2020, 11:00 AM",203,-10219329.629905943,3871499.85631458
Morehouse,8,,"3/19/2020, 11:00 AM",281,-10219329.629905943,3871499.85631458
Morehouse,8,,"3/17/2020, 11:00 AM",386,-10219329.629905943,3871499.85631458
Morehouse,8,,"3/18/2020, 11:00 AM",458,-10219329.629905943,3871499.85631458
Morehouse,8,,"3/20/2020, 11:00 AM",461,-10219329.629905943,3871499.85631458
Morehouse,8,,"3/14/2020, 11:00 AM",576,-10219329.629905943,3871499.85631458
Morehouse,8,,"3/15/2020, 11:00 AM",642,-10219329.629905943,3871499.85631458
Morehouse,8,,"3/23/2020, 11:00 AM",661,-10219329.629905943,3871499.85631458
Morehouse,8,,"3/24/2020, 11:00 AM",727,-10219329.629905943,3871499.85631458
Morehouse,8,,"3/22/2020, 11:00 AM",783,-10219329.629905943,3871499.85631458
Morehouse,8,,"3/21/2020, 11:00 AM",862,-10219329.629905943,3871499.85631458
Morehouse,8,2,"3/28/2020, 11:00 AM",885,-10219329.629905943,3871499.85631458
Morehouse,8,,"3/16/2020, 11:00 AM",966,-10219329.629905943,3871499.85631458
Morehouse,8,15,"4/6/2020, 11:00 AM",1054,-10219329.629905943,3871499.85631458
Morehouse,8,2,"3/29/2020, 11:00 AM",1132,-10219329.629905943,3871499.85631458
Morehouse,8,2,"3/30/2020, 11:00 AM",1198,-10219329.629905943,3871499.85631458
Morehouse,8,20,"4/7/2020, 11:00 AM",1230,-10219329.629905943,3871499.85631458
Morehouse,8,23,"4/8/2020, 11:00 AM",1298,-10219329.629905943,3871499.85631458
Morehouse,8,2,"3/31/2020, 11:00 AM",1372,-10219329.629905943,3871499.85631458
Morehouse,8,24,"4/9/2020, 11:00 AM",1468,-10219329.629905943,3871499.85631458
Morehouse,8,9,"4/4/2020, 11:00 AM",1578,-10219329.629905943,3871499.85631458
Morehouse,8,10,"4/5/2020, 11:00 AM",1644,-10219329.629905943,3871499.85631458
Morehouse,8,27,"4/10/2020, 11:00 AM",1667,-10219329.629905943,3871499.85631458
Morehouse,8,31,"4/11/2020, 11:00 AM",1733,-10219329.629905943,3871499.85631458
Morehouse,8,31,"4/12/2020, 11:00 AM",1769,-10219329.629905943,3871499.85631458
Morehouse,8,2,"4/1/2020, 11:00 AM",1834,-10219329.629905943,3871499.85631458
Morehouse,8,4,"4/2/2020, 11:00 AM",1900,-10219329.629905943,3871499.85631458
Morehouse,8,7,"4/3/2020, 11:00 AM",1954,-10219329.629905943,3871499.85631458
Morehouse,8,32,"4/13/2020, 11:00 AM",2014,-10219329.629905943,3871499.85631458
Morehouse,8,32,"4/14/2020, 11:00 AM",2080,-10219329.629905943,3871499.85631458
Morehouse,8,34,"4/17/2020, 11:00 AM",2168,-10219329.629905943,3871499.85631458
Morehouse,8,35,"4/18/2020, 11:00 AM",2257,-10219329.629905943,3871499.85631458
Morehouse,8,32,"4/15/2020, 11:00 AM",2278,-10219329.629905943,3871499.85631458
Morehouse,8,34,"4/16/2020, 11:00 AM",2349,-10219329.629905943,3871499.85631458
Morehouse,8,37,"4/19/2020, 11:00 AM",2410,-10219329.629905943,3871499.85631458
Natchitoches,7,,"3/15/2020, 11:00 AM",3,-10363432.710737834,3727167.025326693
Natchitoches,7,2,"3/25/2020, 11:00 AM",67,-10363432.710737834,3727167.025326693
Natchitoches,7,2,"3/26/2020, 11:00 AM",138,-10363432.710737834,3727167.025326693
Natchitoches,7,2,"3/27/2020, 11:00 AM",204,-10363432.710737834,3727167.025326693
Natchitoches,7,,"3/19/2020, 11:00 AM",282,-10363432.710737834,3727167.025326693
Natchitoches,7,,"3/17/2020, 11:00 AM",387,-10363432.710737834,3727167.025326693
Natchitoches,7,,"3/18/2020, 11:00 AM",459,-10363432.710737834,3727167.025326693
Natchitoches,7,,"3/20/2020, 11:00 AM",462,-10363432.710737834,3727167.025326693
Natchitoches,7,,"3/14/2020, 11:00 AM",577,-10363432.710737834,3727167.025326693
Natchitoches,7,2,"3/23/2020, 11:00 AM",662,-10363432.710737834,3727167.025326693
Natchitoches,7,2,"3/24/2020, 11:00 AM",728,-10363432.710737834,3727167.025326693
Natchitoches,7,,"3/22/2020, 11:00 AM",784,-10363432.710737834,3727167.025326693
Natchitoches,7,,"3/21/2020, 11:00 AM",863,-10363432.710737834,3727167.025326693
Natchitoches,7,2,"3/28/2020, 11:00 AM",886,-10363432.710737834,3727167.025326693
Natchitoches,7,,"3/16/2020, 11:00 AM",967,-10363432.710737834,3727167.025326693
Natchitoches,7,22,"4/6/2020, 11:00 AM",1055,-10363432.710737834,3727167.025326693
Natchitoches,7,2,"3/29/2020, 11:00 AM",1133,-10363432.710737834,3727167.025326693
Natchitoches,7,2,"3/30/2020, 11:00 AM",1199,-10363432.710737834,3727167.025326693
Natchitoches,7,24,"4/7/2020, 11:00 AM",1231,-10363432.710737834,3727167.025326693
Natchitoches,7,25,"4/8/2020, 11:00 AM",1299,-10363432.710737834,3727167.025326693
Natchitoches,7,2,"3/31/2020, 11:00 AM",1373,-10363432.710737834,3727167.025326693
Natchitoches,7,27,"4/9/2020, 11:00 AM",1469,-10363432.710737834,3727167.025326693
Natchitoches,7,15,"4/4/2020, 11:00 AM",1579,-10363432.710737834,3727167.025326693
Natchitoches,7,14,"4/5/2020, 11:00 AM",1645,-10363432.710737834,3727167.025326693
Natchitoches,7,33,"4/10/2020, 11:00 AM",1668,-10363432.710737834,3727167.025326693
Natchitoches,7,33,"4/11/2020, 11:00 AM",1734,-10363432.710737834,3727167.025326693
Natchitoches,7,41,"4/12/2020, 11:00 AM",1770,-10363432.710737834,3727167.025326693
Natchitoches,7,2,"4/1/2020, 11:00 AM",1835,-10363432.710737834,3727167.025326693
Natchitoches,7,4,"4/2/2020, 11:00 AM",1901,-10363432.710737834,3727167.025326693
Natchitoches,7,6,"4/3/2020, 11:00 AM",1955,-10363432.710737834,3727167.025326693
Natchitoches,7,41,"4/13/2020, 11:00 AM",2015,-10363432.710737834,3727167.025326693
Natchitoches,7,42,"4/14/2020, 11:00 AM",2081,-10363432.710737834,3727167.025326693
Natchitoches,7,50,"4/17/2020, 11:00 AM",2169,-10363432.710737834,3727167.025326693
Natchitoches,7,53,"4/18/2020, 11:00 AM",2259,-10363432.710737834,3727167.025326693
Natchitoches,7,42,"4/15/2020, 11:00 AM",2280,-10363432.710737834,3727167.025326693
Natchitoches,7,45,"4/16/2020, 11:00 AM",2350,-10363432.710737834,3727167.025326693
Natchitoches,7,57,"4/19/2020, 11:00 AM",2411,-10363432.710737834,3727167.025326693
Orleans,1,827,"3/25/2020, 11:00 AM",68,-10005685.263175491,3512320.6196337542
Orleans,1,65,"3/15/2020, 11:00 AM",108,-10005685.263175491,3512320.6196337542
Orleans,1,997,"3/26/2020, 11:00 AM",139,-10005685.263175491,3512320.6196337542
Orleans,1,1170,"3/27/2020, 11:00 AM",205,-10005685.263175491,3512320.6196337542
Orleans,1,231,"3/19/2020, 11:00 AM",283,-10005685.263175491,3512320.6196337542
Orleans,1,95,"3/17/2020, 11:00 AM",388,-10005685.263175491,3512320.6196337542
Orleans,1,176,"3/18/2020, 11:00 AM",460,-10005685.263175491,3512320.6196337542
Orleans,1,299,"3/20/2020, 11:00 AM",463,-10005685.263175491,3512320.6196337542
Orleans,1,36,"3/14/2020, 11:00 AM",578,-10005685.263175491,3512320.6196337542
Orleans,1,567,"3/23/2020, 11:00 AM",663,-10005685.263175491,3512320.6196337542
Orleans,1,675,"3/24/2020, 11:00 AM",729,-10005685.263175491,3512320.6196337542
Orleans,1,451,"3/22/2020, 11:00 AM",785,-10005685.263175491,3512320.6196337542
Orleans,1,352,"3/21/2020, 11:00 AM",864,-10005685.263175491,3512320.6196337542
Orleans,1,1298,"3/28/2020, 11:00 AM",887,-10005685.263175491,3512320.6196337542
Orleans,1,79,"3/16/2020, 11:00 AM",968,-10005685.263175491,3512320.6196337542
Orleans,1,4565,"4/6/2020, 11:00 AM",1056,-10005685.263175491,3512320.6196337542
Orleans,1,1350,"3/29/2020, 11:00 AM",1134,-10005685.263175491,3512320.6196337542
Orleans,1,1480,"3/30/2020, 11:00 AM",1200,-10005685.263175491,3512320.6196337542
Orleans,1,4942,"4/7/2020, 11:00 AM",1232,-10005685.263175491,3512320.6196337542
Orleans,1,5070,"4/8/2020, 11:00 AM",1300,-10005685.263175491,3512320.6196337542
Orleans,1,1834,"3/31/2020, 11:00 AM",1374,-10005685.263175491,3512320.6196337542
Orleans,1,5242,"4/9/2020, 11:00 AM",1470,-10005685.263175491,3512320.6196337542
Orleans,1,3966,"4/4/2020, 11:00 AM",1580,-10005685.263175491,3512320.6196337542
Orleans,1,4066,"4/5/2020, 11:00 AM",1646,-10005685.263175491,3512320.6196337542
Orleans,1,5416,"4/10/2020, 11:00 AM",1669,-10005685.263175491,3512320.6196337542
Orleans,1,5535,"4/11/2020, 11:00 AM",1735,-10005685.263175491,3512320.6196337542
Orleans,1,5600,"4/12/2020, 11:00 AM",1771,-10005685.263175491,3512320.6196337542
Orleans,1,2270,"4/1/2020, 11:00 AM",1836,-10005685.263175491,3512320.6196337542
Orleans,1,3148,"4/2/2020, 11:00 AM",1902,-10005685.263175491,3512320.6196337542
Orleans,1,3476,"4/3/2020, 11:00 AM",1956,-10005685.263175491,3512320.6196337542
Orleans,1,5651,"4/13/2020, 11:00 AM",2016,-10005685.263175491,3512320.6196337542
Orleans,1,5718,"4/14/2020, 11:00 AM",2082,-10005685.263175491,3512320.6196337542
Orleans,1,5906,"4/17/2020, 11:00 AM",2170,-10005685.263175491,3512320.6196337542
Orleans,1,5953,"4/18/2020, 11:00 AM",2261,-10005685.263175491,3512320.6196337542
Orleans,1,5769,"4/15/2020, 11:00 AM",2282,-10005685.263175491,3512320.6196337542
Orleans,1,5847,"4/16/2020, 11:00 AM",2351,-10005685.263175491,3512320.6196337542
Orleans,1,6000,"4/19/2020, 11:00 AM",2412,-10005685.263175491,3512320.6196337542
Ouachita,8,10,"3/25/2020, 11:00 AM",69,-10258625.410155967,3826287.7042223224
Ouachita,8,19,"3/26/2020, 11:00 AM",140,-10258625.410155967,3826287.7042223224
Ouachita,8,25,"3/27/2020, 11:00 AM",206,-10258625.410155967,3826287.7042223224
Ouachita,8,,"3/15/2020, 11:00 AM",209,-10258625.410155967,3826287.7042223224
Ouachita,8,,"3/18/2020, 11:00 AM",215,-10258625.410155967,3826287.7042223224
Ouachita,8,,"3/19/2020, 11:00 AM",284,-10258625.410155967,3826287.7042223224
Ouachita,8,,"3/17/2020, 11:00 AM",389,-10258625.410155967,3826287.7042223224
Ouachita,8,,"3/20/2020, 11:00 AM",464,-10258625.410155967,3826287.7042223224
Ouachita,8,,"3/14/2020, 11:00 AM",579,-10258625.410155967,3826287.7042223224
Ouachita,8,9,"3/23/2020, 11:00 AM",664,-10258625.410155967,3826287.7042223224
Ouachita,8,7,"3/24/2020, 11:00 AM",730,-10258625.410155967,3826287.7042223224
Ouachita,8,4,"3/22/2020, 11:00 AM",786,-10258625.410155967,3826287.7042223224
Ouachita,8,,"3/21/2020, 11:00 AM",865,-10258625.410155967,3826287.7042223224
Ouachita,8,34,"3/28/2020, 11:00 AM",888,-10258625.410155967,3826287.7042223224
Ouachita,8,,"3/16/2020, 11:00 AM",969,-10258625.410155967,3826287.7042223224
Ouachita,8,230,"4/6/2020, 11:00 AM",1057,-10258625.410155967,3826287.7042223224
Ouachita,8,41,"3/29/2020, 11:00 AM",1135,-10258625.410155967,3826287.7042223224
Ouachita,8,44,"3/30/2020, 11:00 AM",1201,-10258625.410155967,3826287.7042223224
Ouachita,8,264,"4/7/2020, 11:00 AM",1233,-10258625.410155967,3826287.7042223224
Ouachita,8,275,"4/8/2020, 11:00 AM",1301,-10258625.410155967,3826287.7042223224
Ouachita,8,57,"3/31/2020, 11:00 AM",1375,-10258625.410155967,3826287.7042223224
Ouachita,8,300,"4/9/2020, 11:00 AM",1471,-10258625.410155967,3826287.7042223224
Ouachita,8,176,"4/4/2020, 11:00 AM",1581,-10258625.410155967,3826287.7042223224
Ouachita,8,182,"4/5/2020, 11:00 AM",1647,-10258625.410155967,3826287.7042223224
Ouachita,8,326,"4/10/2020, 11:00 AM",1670,-10258625.410155967,3826287.7042223224
Ouachita,8,350,"4/11/2020, 11:00 AM",1736,-10258625.410155967,3826287.7042223224
Ouachita,8,367,"4/12/2020, 11:00 AM",1772,-10258625.410155967,3826287.7042223224
Ouachita,8,80,"4/1/2020, 11:00 AM",1837,-10258625.410155967,3826287.7042223224
Ouachita,8,94,"4/2/2020, 11:00 AM",1903,-10258625.410155967,3826287.7042223224
Ouachita,8,114,"4/3/2020, 11:00 AM",1957,-10258625.410155967,3826287.7042223224
Ouachita,8,384,"4/13/2020, 11:00 AM",2017,-10258625.410155967,3826287.7042223224
Ouachita,8,387,"4/14/2020, 11:00 AM",2083,-10258625.410155967,3826287.7042223224
Ouachita,8,470,"4/17/2020, 11:00 AM",2171,-10258625.410155967,3826287.7042223224
Ouachita,8,483,"4/18/2020, 11:00 AM",2263,-10258625.410155967,3826287.7042223224
Ouachita,8,411,"4/15/2020, 11:00 AM",2284,-10258625.410155967,3826287.7042223224
Ouachita,8,429,"4/16/2020, 11:00 AM",2352,-10258625.410155967,3826287.7042223224
Ouachita,8,511,"4/19/2020, 11:00 AM",2413,-10258625.410155967,3826287.7042223224
Out of State,,,"3/25/2020, 11:00 AM",70,0,0
Out of State,,0,"3/26/2020, 11:00 AM",141,0,0
Out of State,,,"3/27/2020, 11:00 AM",207,0,0
Out of State,,,"3/18/2020, 11:00 AM",219,0,0
Out of State,,,"3/19/2020, 11:00 AM",285,0,0
Out of State,,,"3/15/2020, 11:00 AM",319,0,0
Out of State,,,"3/17/2020, 11:00 AM",390,0,0
Out of State,,,"3/20/2020, 11:00 AM",465,0,0
Out of State,,,"3/14/2020, 11:00 AM",580,0,0
Out of State,,,"3/23/2020, 11:00 AM",665,0,0
Out of State,,,"3/24/2020, 11:00 AM",731,0,0
Out of State,,,"3/22/2020, 11:00 AM",787,0,0
Out of State,,,"3/21/2020, 11:00 AM",866,0,0
Out of State,,,"3/28/2020, 11:00 AM",889,0,0
Out of State,,1,"3/16/2020, 11:00 AM",970,0,0
Out of State,,,"4/6/2020, 11:00 AM",1058,0,0
Out of State,,,"3/29/2020, 11:00 AM",1136,0,0
Out of State,,,"3/30/2020, 11:00 AM",1202,0,0
Out of State,,,"4/7/2020, 11:00 AM",1234,0,0
Out of State,,,"4/8/2020, 11:00 AM",1302,0,0
Out of State,,,"3/31/2020, 11:00 AM",1376,0,0
Out of State,,,"4/9/2020, 11:00 AM",1472,0,0
Out of State,,,"4/4/2020, 11:00 AM",1582,0,0
Out of State,,,"4/5/2020, 11:00 AM",1648,0,0
Out of State,,,"4/10/2020, 11:00 AM",1671,0,0
Out of State,,,"4/11/2020, 11:00 AM",1737,0,0
Out of State,,,"4/12/2020, 11:00 AM",1773,0,0
Out of State,,,"4/1/2020, 11:00 AM",1838,0,0
Out of State,,,"4/2/2020, 11:00 AM",1904,0,0
Out of State,,,"4/3/2020, 11:00 AM",1958,0,0
Out of State,,,"4/13/2020, 11:00 AM",2018,0,0
Out of State,,,"4/14/2020, 11:00 AM",2084,0,0
Out of State,,,"4/17/2020, 11:00 AM",2172,0,0
Out of State,,,"4/18/2020, 11:00 AM",2265,0,0
Out of State,,,"4/15/2020, 11:00 AM",2286,0,0
Out of State,,,"4/16/2020, 11:00 AM",2353,0,0
Out of State,,,"4/19/2020, 11:00 AM",2414,0,0
Parish Under Investigation,,8,"3/21/2020, 11:00 AM",4,0,0
Parish Under Investigation,,11,"3/25/2020, 11:00 AM",71,0,0
Parish Under Investigation,,13,"3/26/2020, 11:00 AM",142,0,0
Parish Under Investigation,,16,"3/27/2020, 11:00 AM",208,0,0
Parish Under Investigation,,,"3/18/2020, 11:00 AM",220,0,0
Parish Under Investigation,,3,"3/19/2020, 11:00 AM",286,0,0
Parish Under Investigation,,,"3/15/2020, 11:00 AM",379,0,0
Parish Under Investigation,,1,"3/17/2020, 11:00 AM",391,0,0
Parish Under Investigation,,6,"3/20/2020, 11:00 AM",466,0,0
Parish Under Investigation,,,"3/14/2020, 11:00 AM",581,0,0
Parish Under Investigation,,12,"3/23/2020, 11:00 AM",666,0,0
Parish Under Investigation,,12,"3/24/2020, 11:00 AM",732,0,0
Parish Under Investigation,,11,"3/22/2020, 11:00 AM",788,0,0
Parish Under Investigation,,9,"3/28/2020, 11:00 AM",890,0,0
Parish Under Investigation,,,"3/16/2020, 11:00 AM",971,0,0
Parish Under Investigation,,48,"4/6/2020, 11:00 AM",1059,0,0
Parish Under Investigation,,8,"3/29/2020, 11:00 AM",1137,0,0
Parish Under Investigation,,14,"3/30/2020, 11:00 AM",1203,0,0
Parish Under Investigation,,49,"4/7/2020, 11:00 AM",1235,0,0
Parish Under Investigation,,49,"4/8/2020, 11:00 AM",1303,0,0
Parish Under Investigation,,22,"3/31/2020, 11:00 AM",1377,0,0
Parish Under Investigation,,51,"4/9/2020, 11:00 AM",1473,0,0
Parish Under Investigation,,31,"4/4/2020, 11:00 AM",1583,0,0
Parish Under Investigation,,31,"4/5/2020, 11:00 AM",1649,0,0
Parish Under Investigation,,54,"4/10/2020, 11:00 AM",1672,0,0
Parish Under Investigation,,54,"4/11/2020, 11:00 AM",1738,0,0
Parish Under Investigation,,54,"4/12/2020, 11:00 AM",1774,0,0
Parish Under Investigation,,28,"4/1/2020, 11:00 AM",1839,0,0
Parish Under Investigation,,38,"4/2/2020, 11:00 AM",1905,0,0
Parish Under Investigation,,40,"4/3/2020, 11:00 AM",1959,0,0
Parish Under Investigation,,56,"4/13/2020, 11:00 AM",2019,0,0
Parish Under Investigation,,56,"4/14/2020, 11:00 AM",2085,0,0
Parish Under Investigation,,56,"4/17/2020, 11:00 AM",2173,0,0
Parish Under Investigation,,57,"4/18/2020, 11:00 AM",2267,0,0
Parish Under Investigation,,56,"4/15/2020, 11:00 AM",2288,0,0
Parish Under Investigation,,56,"4/16/2020, 11:00 AM",2354,0,0
Parish Under Investigation,,58,"4/19/2020, 11:00 AM",2415,0,0
Plaquemines,1,9,"3/25/2020, 11:00 AM",72,-10001555.310067061,3456784.848227697
Plaquemines,1,1,"3/21/2020, 11:00 AM",109,-10001555.310067061,3456784.848227697
Plaquemines,1,13,"3/26/2020, 11:00 AM",143,-10001555.310067061,3456784.848227697
Plaquemines,1,16,"3/27/2020, 11:00 AM",216,-10001555.310067061,3456784.848227697
Plaquemines,1,,"3/18/2020, 11:00 AM",221,-10001555.310067061,3456784.848227697
Plaquemines,1,1,"3/19/2020, 11:00 AM",287,-10001555.310067061,3456784.848227697
Plaquemines,1,,"3/17/2020, 11:00 AM",392,-10001555.310067061,3456784.848227697
Plaquemines,1,,"3/15/2020, 11:00 AM",453,-10001555.310067061,3456784.848227697
Plaquemines,1,1,"3/20/2020, 11:00 AM",467,-10001555.310067061,3456784.848227697
Plaquemines,1,,"3/14/2020, 11:00 AM",582,-10001555.310067061,3456784.848227697
Plaquemines,1,8,"3/23/2020, 11:00 AM",667,-10001555.310067061,3456784.848227697
Plaquemines,1,8,"3/24/2020, 11:00 AM",733,-10001555.310067061,3456784.848227697
Plaquemines,1,5,"3/22/2020, 11:00 AM",789,-10001555.310067061,3456784.848227697
Plaquemines,1,19,"3/28/2020, 11:00 AM",891,-10001555.310067061,3456784.848227697
Plaquemines,1,,"3/16/2020, 11:00 AM",972,-10001555.310067061,3456784.848227697
Plaquemines,1,100,"4/6/2020, 11:00 AM",1060,-10001555.310067061,3456784.848227697
Plaquemines,1,20,"3/29/2020, 11:00 AM",1138,-10001555.310067061,3456784.848227697
Plaquemines,1,22,"3/30/2020, 11:00 AM",1204,-10001555.310067061,3456784.848227697
Plaquemines,1,115,"4/7/2020, 11:00 AM",1236,-10001555.310067061,3456784.848227697
Plaquemines,1,123,"4/8/2020, 11:00 AM",1304,-10001555.310067061,3456784.848227697
Plaquemines,1,37,"3/31/2020, 11:00 AM",1378,-10001555.310067061,3456784.848227697
Plaquemines,1,129,"4/9/2020, 11:00 AM",1474,-10001555.310067061,3456784.848227697
Plaquemines,1,86,"4/4/2020, 11:00 AM",1584,-10001555.310067061,3456784.848227697
Plaquemines,1,92,"4/5/2020, 11:00 AM",1650,-10001555.310067061,3456784.848227697
Plaquemines,1,130,"4/10/2020, 11:00 AM",1673,-10001555.310067061,3456784.848227697
Plaquemines,1,136,"4/11/2020, 11:00 AM",1739,-10001555.310067061,3456784.848227697
Plaquemines,1,137,"4/12/2020, 11:00 AM",1775,-10001555.310067061,3456784.848227697
Plaquemines,1,47,"4/1/2020, 11:00 AM",1840,-10001555.310067061,3456784.848227697
Plaquemines,1,68,"4/2/2020, 11:00 AM",1906,-10001555.310067061,3456784.848227697
Plaquemines,1,75,"4/3/2020, 11:00 AM",1960,-10001555.310067061,3456784.848227697
Plaquemines,1,140,"4/13/2020, 11:00 AM",2020,-10001555.310067061,3456784.848227697
Plaquemines,1,142,"4/14/2020, 11:00 AM",2086,-10001555.310067061,3456784.848227697
Plaquemines,1,152,"4/17/2020, 11:00 AM",2174,-10001555.310067061,3456784.848227697
Plaquemines,1,156,"4/18/2020, 11:00 AM",2269,-10001555.310067061,3456784.848227697
Plaquemines,1,147,"4/15/2020, 11:00 AM",2289,-10001555.310067061,3456784.848227697
Plaquemines,1,149,"4/16/2020, 11:00 AM",2355,-10001555.310067061,3456784.848227697
Plaquemines,1,157,"4/19/2020, 11:00 AM",2416,-10001555.310067061,3456784.848227697
Pointe Coupee,2,,"3/24/2020, 11:00 AM",1,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,,"3/25/2020, 11:00 AM",74,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,1,"3/26/2020, 11:00 AM",144,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,,"3/21/2020, 11:00 AM",210,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,1,"3/27/2020, 11:00 AM",217,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,,"3/18/2020, 11:00 AM",222,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,,"3/19/2020, 11:00 AM",288,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,,"3/17/2020, 11:00 AM",393,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,,"3/20/2020, 11:00 AM",468,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,,"3/15/2020, 11:00 AM",542,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,,"3/14/2020, 11:00 AM",583,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,,"3/23/2020, 11:00 AM",668,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,,"3/22/2020, 11:00 AM",790,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,2,"3/28/2020, 11:00 AM",892,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,,"3/16/2020, 11:00 AM",973,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,24,"4/6/2020, 11:00 AM",1061,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,2,"3/29/2020, 11:00 AM",1139,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,2,"3/30/2020, 11:00 AM",1205,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,26,"4/7/2020, 11:00 AM",1237,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,27,"4/8/2020, 11:00 AM",1305,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,7,"3/31/2020, 11:00 AM",1379,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,32,"4/9/2020, 11:00 AM",1475,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,16,"4/4/2020, 11:00 AM",1585,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,17,"4/5/2020, 11:00 AM",1651,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,38,"4/10/2020, 11:00 AM",1674,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,40,"4/11/2020, 11:00 AM",1740,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,43,"4/12/2020, 11:00 AM",1776,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,7,"4/1/2020, 11:00 AM",1841,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,12,"4/2/2020, 11:00 AM",1907,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,13,"4/3/2020, 11:00 AM",1961,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,47,"4/13/2020, 11:00 AM",2021,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,49,"4/14/2020, 11:00 AM",2087,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,62,"4/17/2020, 11:00 AM",2175,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,64,"4/18/2020, 11:00 AM",2271,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,53,"4/15/2020, 11:00 AM",2290,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,60,"4/16/2020, 11:00 AM",2356,-10193113.889824126,3581957.3746667574
Pointe Coupee,2,69,"4/19/2020, 11:00 AM",2417,-10193113.889824126,3581957.3746667574
Rapides,6,10,"3/24/2020, 11:00 AM",8,-10300748.705472142,3658620.1381813665
Rapides,6,14,"3/25/2020, 11:00 AM",75,-10300748.705472142,3658620.1381813665
Rapides,6,25,"3/26/2020, 11:00 AM",145,-10300748.705472142,3658620.1381813665
Rapides,6,26,"3/27/2020, 11:00 AM",218,-10300748.705472142,3658620.1381813665
Rapides,6,,"3/18/2020, 11:00 AM",223,-10300748.705472142,3658620.1381813665
Rapides,6,,"3/19/2020, 11:00 AM",289,-10300748.705472142,3658620.1381813665
Rapides,6,3,"3/21/2020, 11:00 AM",318,-10300748.705472142,3658620.1381813665
