Lab Collection Date,Parish,Daily Test Count,Daily Negative Test Count,Daily Positive Test Count,Daily Case Count
7/23/2020,East Feliciana,85,64,21,20
7/24/2020,East Feliciana,232,209,23,19
7/25/2020,East Feliciana,20,15,5,5
7/26/2020,East Feliciana,12,8,4,3
7/27/2020,East Feliciana,107,88,19,13
7/28/2020,East Feliciana,382,364,18,14
7/29/2020,East Feliciana,376,358,18,17
7/30/2020,East Feliciana,285,266,18,12
7/31/2020,East Feliciana,166,156,10,7
8/1/2020,East Feliciana,27,25,2,1
8/2/2020,East Feliciana,20,15,5,4
8/3/2020,East Feliciana,79,60,19,11
8/4/2020,East Feliciana,106,88,18,8
8/5/2020,East Feliciana,212,193,19,12
8/6/2020,East Feliciana,122,106,16,10
8/7/2020,East Feliciana,101,90,11,5
8/8/2020,East Feliciana,19,14,5,4
8/9/2020,East Feliciana,19,15,4,4
8/10/2020,East Feliciana,94,77,17,11
8/11/2020,East Feliciana,321,304,16,9
8/12/2020,East Feliciana,385,364,17,12
8/13/2020,East Feliciana,205,174,29,19
8/14/2020,East Feliciana,110,93,17,12
8/15/2020,East Feliciana,22,18,4,3
8/16/2020,East Feliciana,23,19,4,3
8/17/2020,East Feliciana,140,108,32,23
8/18/2020,East Feliciana,189,172,16,9
8/19/2020,East Feliciana,275,255,17,10
8/20/2020,East Feliciana,476,338,133,129
8/21/2020,East Feliciana,502,455,45,43
8/22/2020,East Feliciana,20,13,7,7
8/23/2020,East Feliciana,18,7,11,10
8/24/2020,East Feliciana,290,117,172,165
8/25/2020,East Feliciana,126,99,25,19
8/26/2020,East Feliciana,105,95,8,5
8/27/2020,East Feliciana,20,15,5,3
8/28/2020,East Feliciana,113,90,23,16
8/29/2020,East Feliciana,22,13,9,6
8/30/2020,East Feliciana,18,10,8,5
8/31/2020,East Feliciana,630,412,215,210
9/1/2020,East Feliciana,82,67,15,11
9/2/2020,East Feliciana,419,292,126,126
9/3/2020,East Feliciana,126,76,50,29
9/4/2020,East Feliciana,110,83,27,13
9/5/2020,East Feliciana,27,18,9,7
9/6/2020,East Feliciana,18,14,4,2
9/7/2020,East Feliciana,73,63,10,4
9/8/2020,East Feliciana,486,346,140,133
9/9/2020,East Feliciana,740,709,31,30
9/10/2020,East Feliciana,415,399,16,14
9/11/2020,East Feliciana,89,85,4,1
9/12/2020,East Feliciana,24,20,4,2
9/13/2020,East Feliciana,13,8,5,3
9/14/2020,East Feliciana,118,101,17,14
9/15/2020,East Feliciana,540,494,33,28
9/16/2020,East Feliciana,168,165,3,2
9/17/2020,East Feliciana,179,164,13,9
9/18/2020,East Feliciana,177,166,11,4
9/19/2020,East Feliciana,17,14,3,3
9/20/2020,East Feliciana,13,12,1,0
9/21/2020,East Feliciana,317,303,13,11
9/22/2020,East Feliciana,314,305,9,4
9/23/2020,East Feliciana,385,377,7,6
9/24/2020,East Feliciana,200,198,1,1
9/25/2020,East Feliciana,140,134,6,4
9/26/2020,East Feliciana,12,10,2,1
9/27/2020,East Feliciana,11,10,1,0
9/28/2020,East Feliciana,139,129,10,7
9/29/2020,East Feliciana,234,226,7,7
9/30/2020,East Feliciana,186,183,1,0
10/1/2020,East Feliciana,163,158,4,2
10/2/2020,East Feliciana,158,149,9,2
10/3/2020,East Feliciana,18,17,1,1
10/4/2020,East Feliciana,73,72,1,1
10/5/2020,East Feliciana,248,235,11,9
10/6/2020,East Feliciana,345,338,7,6
10/7/2020,East Feliciana,379,374,5,3
10/8/2020,East Feliciana,151,143,8,6
10/9/2020,East Feliciana,18,17,1,1
10/10/2020,East Feliciana,9,7,2,2
10/11/2020,East Feliciana,23,20,3,3
10/12/2020,East Feliciana,146,135,11,8
10/13/2020,East Feliciana,220,214,6,6
10/14/2020,East Feliciana,165,161,4,4
10/15/2020,East Feliciana,102,101,1,0
10/16/2020,East Feliciana,99,92,7,7
10/17/2020,East Feliciana,30,28,2,1
10/18/2020,East Feliciana,13,12,1,1
10/19/2020,East Feliciana,241,234,6,3
10/20/2020,East Feliciana,247,239,8,4
10/21/2020,East Feliciana,353,344,9,6
10/22/2020,East Feliciana,108,103,5,4
10/23/2020,East Feliciana,51,49,2,1
10/24/2020,East Feliciana,14,13,1,1
10/25/2020,East Feliciana,12,12,0,0
10/26/2020,East Feliciana,98,91,7,5
10/27/2020,East Feliciana,147,140,7,6
10/28/2020,East Feliciana,210,210,0,0
10/29/2020,East Feliciana,43,39,4,2
10/30/2020,East Feliciana,70,67,3,3
10/31/2020,East Feliciana,11,10,1,1
11/1/2020,East Feliciana,23,23,0,0
11/2/2020,East Feliciana,271,268,3,3
11/3/2020,East Feliciana,129,129,0,0
11/4/2020,East Feliciana,505,498,7,6
11/5/2020,East Feliciana,114,113,1,1
11/6/2020,East Feliciana,70,62,8,4
11/7/2020,East Feliciana,13,12,1,1
11/8/2020,East Feliciana,15,10,5,4
11/9/2020,East Feliciana,135,124,11,9
11/10/2020,East Feliciana,194,187,7,7
11/11/2020,East Feliciana,269,262,7,6
11/12/2020,East Feliciana,155,147,8,7
11/13/2020,East Feliciana,92,80,12,12
11/14/2020,East Feliciana,27,22,5,3
11/15/2020,East Feliciana,36,28,8,7
11/16/2020,East Feliciana,275,250,25,22
11/17/2020,East Feliciana,388,372,16,15
11/18/2020,East Feliciana,513,496,15,12
11/19/2020,East Feliciana,185,178,7,7
11/20/2020,East Feliciana,143,132,11,8
11/21/2020,East Feliciana,43,35,8,7
11/22/2020,East Feliciana,19,14,5,3
11/23/2020,East Feliciana,293,268,25,22
11/24/2020,East Feliciana,235,220,15,14
11/25/2020,East Feliciana,277,256,21,21
11/26/2020,East Feliciana,19,16,3,1
11/27/2020,East Feliciana,33,21,12,8
11/28/2020,East Feliciana,26,23,3,1
11/29/2020,East Feliciana,7,5,2,2
11/30/2020,East Feliciana,409,372,36,28
12/1/2020,East Feliciana,363,350,13,11
12/2/2020,East Feliciana,519,502,17,16
12/3/2020,East Feliciana,182,169,13,9
12/4/2020,East Feliciana,117,112,5,3
12/5/2020,East Feliciana,35,27,8,8
12/6/2020,East Feliciana,42,30,12,8
12/7/2020,East Feliciana,181,165,16,13
12/8/2020,East Feliciana,224,217,7,4
12/9/2020,East Feliciana,298,285,13,10
12/10/2020,East Feliciana,128,118,10,9
12/11/2020,East Feliciana,111,94,17,9
12/12/2020,East Feliciana,41,34,6,6
12/13/2020,East Feliciana,26,23,3,2
12/14/2020,East Feliciana,338,322,16,10
12/15/2020,East Feliciana,458,437,20,14
12/16/2020,East Feliciana,489,467,21,18
12/17/2020,East Feliciana,200,189,11,6
12/18/2020,East Feliciana,108,98,9,6
12/19/2020,East Feliciana,25,21,4,3
12/20/2020,East Feliciana,113,103,10,6
12/21/2020,East Feliciana,276,267,9,7
12/22/2020,East Feliciana,140,131,9,7
12/23/2020,East Feliciana,288,281,7,6
12/24/2020,East Feliciana,72,69,3,2
12/25/2020,East Feliciana,21,19,2,2
12/26/2020,East Feliciana,54,37,17,15
12/27/2020,East Feliciana,35,27,8,7
12/28/2020,East Feliciana,415,398,15,12
12/29/2020,East Feliciana,457,437,20,18
12/30/2020,East Feliciana,479,465,14,12
12/31/2020,East Feliciana,121,108,13,11
1/1/2021,East Feliciana,21,20,1,1
1/2/2021,East Feliciana,35,28,7,7
1/3/2021,East Feliciana,25,17,8,6
1/4/2021,East Feliciana,291,247,44,37
1/5/2021,East Feliciana,371,337,34,33
1/6/2021,East Feliciana,316,303,12,11
3/1/2020,Evangeline,0,0,0,0
3/2/2020,Evangeline,0,0,0,0
3/3/2020,Evangeline,0,0,0,0
3/4/2020,Evangeline,0,0,0,0
3/5/2020,Evangeline,0,0,0,0
3/6/2020,Evangeline,0,0,0,0
3/7/2020,Evangeline,0,0,0,0
3/8/2020,Evangeline,0,0,0,0
3/9/2020,Evangeline,0,0,0,0
3/10/2020,Evangeline,0,0,0,0
3/11/2020,Evangeline,1,1,0,0
3/12/2020,Evangeline,3,3,0,0
3/13/2020,Evangeline,1,1,0,0
3/14/2020,Evangeline,0,0,0,0
3/15/2020,Evangeline,3,3,0,0
3/16/2020,Evangeline,8,7,1,1
3/17/2020,Evangeline,14,13,1,1
3/18/2020,Evangeline,10,7,3,3
3/19/2020,Evangeline,16,16,0,0
3/20/2020,Evangeline,15,15,0,0
3/21/2020,Evangeline,16,15,1,1
3/22/2020,Evangeline,5,5,0,0
3/23/2020,Evangeline,38,35,3,3
3/24/2020,Evangeline,14,12,2,2
3/25/2020,Evangeline,27,27,0,0
3/26/2020,Evangeline,26,21,5,2
3/27/2020,Evangeline,19,17,2,2
3/28/2020,Evangeline,11,9,2,1
3/29/2020,Evangeline,6,5,1,0
3/30/2020,Evangeline,20,18,2,2
3/31/2020,Evangeline,39,25,14,5
4/1/2020,Evangeline,23,21,2,1
4/2/2020,Evangeline,69,62,7,3
4/3/2020,Evangeline,30,29,1,1
4/4/2020,Evangeline,8,8,0,0
4/5/2020,Evangeline,10,6,4,2
4/6/2020,Evangeline,46,42,4,3
4/7/2020,Evangeline,46,36,10,5
4/8/2020,Evangeline,39,35,4,1
4/9/2020,Evangeline,31,28,3,2
4/10/2020,Evangeline,24,22,2,2
4/11/2020,Evangeline,6,6,0,0
4/12/2020,Evangeline,2,2,0,0
4/13/2020,Evangeline,27,21,6,4
4/14/2020,Evangeline,26,23,3,2
4/15/2020,Evangeline,14,14,0,0
4/16/2020,Evangeline,20,16,3,2
4/17/2020,Evangeline,25,21,4,4
4/18/2020,Evangeline,2,2,0,0
4/19/2020,Evangeline,12,5,7,7
4/20/2020,Evangeline,28,26,2,1
4/21/2020,Evangeline,33,28,5,0
4/22/2020,Evangeline,26,24,2,1
4/23/2020,Evangeline,22,20,2,2
4/24/2020,Evangeline,47,39,8,5
4/25/2020,Evangeline,7,7,0,0
4/26/2020,Evangeline,12,11,1,1
4/27/2020,Evangeline,37,33,4,1
4/28/2020,Evangeline,47,37,10,3
4/29/2020,Evangeline,60,55,5,3
4/30/2020,Evangeline,45,41,4,0
5/1/2020,Evangeline,27,26,1,1
5/2/2020,Evangeline,10,9,1,1
5/3/2020,Evangeline,9,9,0,0
5/4/2020,Evangeline,83,78,5,2
5/5/2020,Evangeline,39,38,1,0
5/6/2020,Evangeline,41,40,1,0
5/7/2020,Evangeline,36,34,2,1
5/8/2020,Evangeline,32,30,2,1
5/9/2020,Evangeline,19,18,1,1
5/10/2020,Evangeline,10,9,1,1
5/11/2020,Evangeline,143,139,2,1
5/12/2020,Evangeline,70,70,0,0
5/13/2020,Evangeline,45,43,2,1
5/14/2020,Evangeline,34,32,2,0
5/15/2020,Evangeline,45,41,4,2
5/16/2020,Evangeline,7,6,1,1
5/17/2020,Evangeline,8,8,0,0
5/18/2020,Evangeline,60,58,2,1
5/19/2020,Evangeline,56,53,3,2
5/20/2020,Evangeline,39,36,3,0
5/21/2020,Evangeline,42,37,5,1
5/22/2020,Evangeline,36,35,1,0
5/23/2020,Evangeline,6,6,0,0
5/24/2020,Evangeline,12,12,0,0
5/25/2020,Evangeline,30,28,2,0
5/26/2020,Evangeline,67,67,0,0
5/27/2020,Evangeline,80,75,5,3
5/28/2020,Evangeline,59,59,0,0
5/29/2020,Evangeline,53,53,0,0
5/30/2020,Evangeline,8,8,0,0
5/31/2020,Evangeline,11,11,0,0
6/1/2020,Evangeline,193,189,4,2
6/2/2020,Evangeline,133,131,2,1
6/3/2020,Evangeline,78,76,2,1
6/4/2020,Evangeline,54,53,1,1
6/5/2020,Evangeline,57,56,1,1
6/6/2020,Evangeline,14,14,0,0
6/7/2020,Evangeline,14,11,3,3
6/8/2020,Evangeline,108,106,2,0
6/9/2020,Evangeline,76,76,0,0
6/10/2020,Evangeline,68,68,0,0
6/11/2020,Evangeline,73,69,4,4
6/12/2020,Evangeline,56,54,2,1
6/13/2020,Evangeline,23,21,2,2
6/14/2020,Evangeline,15,13,2,2
6/15/2020,Evangeline,468,454,14,12
6/16/2020,Evangeline,142,137,5,4
6/17/2020,Evangeline,124,116,8,7
6/18/2020,Evangeline,273,262,11,9
6/19/2020,Evangeline,145,128,17,11
6/20/2020,Evangeline,46,38,8,3
6/21/2020,Evangeline,13,10,3,3
6/22/2020,Evangeline,353,333,20,18
6/23/2020,Evangeline,365,346,19,16
6/24/2020,Evangeline,168,144,24,16
6/25/2020,Evangeline,303,274,29,19
6/26/2020,Evangeline,156,137,19,15
6/27/2020,Evangeline,13,10,3,2
6/28/2020,Evangeline,22,14,8,3
6/29/2020,Evangeline,433,404,28,22
6/30/2020,Evangeline,201,167,34,26
7/1/2020,Evangeline,163,139,24,18
7/2/2020,Evangeline,264,239,25,16
7/3/2020,Evangeline,101,81,20,12
7/4/2020,Evangeline,106,94,12,12
7/5/2020,Evangeline,26,20,6,5
7/6/2020,Evangeline,302,268,34,23
7/7/2020,Evangeline,242,209,33,26
7/8/2020,Evangeline,172,133,39,25
7/9/2020,Evangeline,353,300,53,39
7/10/2020,Evangeline,118,99,17,7
7/11/2020,Evangeline,64,52,12,6
7/12/2020,Evangeline,79,68,11,11
7/13/2020,Evangeline,530,487,43,33
7/14/2020,Evangeline,379,322,57,48
7/15/2020,Evangeline,189,158,30,18
7/16/2020,Evangeline,335,296,39,21
7/17/2020,Evangeline,175,151,24,19
7/18/2020,Evangeline,39,20,19,16
7/19/2020,Evangeline,25,17,8,5
7/20/2020,Evangeline,360,314,45,35
7/21/2020,Evangeline,140,117,23,19
7/22/2020,Evangeline,136,113,23,14
7/23/2020,Evangeline,392,336,54,44
7/24/2020,Evangeline,83,72,11,9
7/25/2020,Evangeline,40,32,8,5
7/26/2020,Evangeline,39,28,11,9
7/27/2020,Evangeline,235,197,38,29
7/28/2020,Evangeline,152,123,29,16
7/29/2020,Evangeline,122,98,24,18
7/30/2020,Evangeline,334,286,48,40
7/31/2020,Evangeline,104,84,20,15
8/1/2020,Evangeline,38,28,10,9
8/2/2020,Evangeline,34,23,11,10
8/3/2020,Evangeline,329,280,47,36
8/4/2020,Evangeline,237,204,32,25
8/5/2020,Evangeline,123,96,27,14
8/6/2020,Evangeline,193,166,27,11
8/7/2020,Evangeline,86,72,14,9
8/8/2020,Evangeline,30,28,2,1
8/9/2020,Evangeline,38,33,5,5
8/10/2020,Evangeline,434,379,55,38
8/11/2020,Evangeline,136,110,25,11
8/12/2020,Evangeline,125,108,15,9
8/13/2020,Evangeline,199,187,11,9
8/14/2020,Evangeline,98,88,10,9
8/15/2020,Evangeline,27,18,9,4
8/16/2020,Evangeline,40,36,4,2
8/17/2020,Evangeline,358,325,33,22
8/18/2020,Evangeline,131,120,11,8
8/19/2020,Evangeline,85,74,11,6
8/20/2020,Evangeline,153,141,12,7
8/21/2020,Evangeline,53,47,6,4
8/22/2020,Evangeline,17,16,1,0
8/23/2020,Evangeline,24,18,6,2
8/24/2020,Evangeline,334,314,20,16
8/25/2020,Evangeline,94,89,5,3
8/26/2020,Evangeline,54,49,5,3
8/27/2020,Evangeline,20,19,1,1
8/28/2020,Evangeline,79,67,12,10
8/29/2020,Evangeline,31,26,5,5
8/30/2020,Evangeline,26,20,6,5
8/31/2020,Evangeline,330,313,17,13
9/1/2020,Evangeline,113,105,8,7
9/2/2020,Evangeline,75,68,7,7
9/3/2020,Evangeline,125,119,6,4
9/4/2020,Evangeline,50,38,12,10
9/5/2020,Evangeline,28,20,8,6
9/6/2020,Evangeline,16,16,0,0
9/7/2020,Evangeline,137,134,3,2
9/8/2020,Evangeline,198,187,11,8
9/9/2020,Evangeline,129,119,10,5
9/10/2020,Evangeline,150,144,6,3
9/11/2020,Evangeline,66,54,12,9
9/12/2020,Evangeline,21,15,6,5
9/13/2020,Evangeline,16,16,0,0
9/14/2020,Evangeline,328,321,7,6
9/15/2020,Evangeline,104,96,8,6
9/16/2020,Evangeline,125,119,6,5
9/17/2020,Evangeline,137,128,9,8
9/18/2020,Evangeline,119,116,3,2
9/19/2020,Evangeline,8,6,2,1
9/20/2020,Evangeline,45,44,1,1
9/21/2020,Evangeline,307,300,7,6
9/22/2020,Evangeline,160,153,7,7
9/23/2020,Evangeline,82,79,3,3
9/24/2020,Evangeline,212,202,10,6
9/25/2020,Evangeline,75,68,7,5
9/26/2020,Evangeline,9,9,0,0
9/27/2020,Evangeline,38,38,0,0
9/28/2020,Evangeline,361,349,12,12
9/29/2020,Evangeline,115,110,5,4
9/30/2020,Evangeline,57,54,3,3
10/1/2020,Evangeline,185,179,6,5
10/2/2020,Evangeline,56,52,4,4
10/3/2020,Evangeline,21,21,0,0
10/4/2020,Evangeline,46,43,3,3
10/5/2020,Evangeline,272,265,7,5
10/6/2020,Evangeline,92,89,3,3
10/7/2020,Evangeline,69,63,6,5
10/8/2020,Evangeline,181,178,3,3
10/9/2020,Evangeline,11,11,0,0
10/10/2020,Evangeline,5,5,0,0
10/11/2020,Evangeline,45,42,3,3
10/12/2020,Evangeline,251,246,5,5
10/13/2020,Evangeline,116,112,4,2
10/14/2020,Evangeline,95,87,8,8
10/15/2020,Evangeline,209,204,5,5
10/16/2020,Evangeline,49,48,1,1
10/17/2020,Evangeline,21,18,3,2
10/18/2020,Evangeline,43,40,3,3
10/19/2020,Evangeline,245,240,5,5
10/20/2020,Evangeline,115,113,2,1
10/21/2020,Evangeline,93,86,7,7
10/22/2020,Evangeline,142,135,7,6
10/23/2020,Evangeline,61,57,4,3
10/24/2020,Evangeline,17,17,0,0
10/25/2020,Evangeline,39,37,2,2
10/26/2020,Evangeline,240,232,8,5
10/27/2020,Evangeline,161,157,3,3
10/28/2020,Evangeline,104,97,7,7
10/29/2020,Evangeline,137,127,10,8
10/30/2020,Evangeline,68,61,7,6
10/31/2020,Evangeline,28,24,4,4
11/1/2020,Evangeline,44,37,7,6
11/2/2020,Evangeline,265,246,19,17
11/3/2020,Evangeline,125,106,19,17
11/4/2020,Evangeline,140,115,25,19
11/5/2020,Evangeline,206,183,23,20
11/6/2020,Evangeline,87,74,13,13
11/7/2020,Evangeline,41,29,12,10
11/8/2020,Evangeline,80,71,9,9
11/9/2020,Evangeline,349,320,29,28
11/10/2020,Evangeline,178,159,19,18
11/11/2020,Evangeline,243,209,34,25
11/12/2020,Evangeline,439,390,49,31
11/13/2020,Evangeline,119,98,21,15
11/14/2020,Evangeline,30,24,6,4
11/15/2020,Evangeline,81,70,11,9
11/16/2020,Evangeline,401,354,47,44
11/17/2020,Evangeline,243,213,30,25
11/18/2020,Evangeline,173,138,35,31
11/19/2020,Evangeline,307,278,29,26
11/20/2020,Evangeline,124,103,21,18
11/21/2020,Evangeline,54,41,13,11
11/22/2020,Evangeline,143,123,20,14
11/23/2020,Evangeline,510,470,39,35
11/24/2020,Evangeline,186,155,31,23
11/25/2020,Evangeline,294,249,45,37
11/26/2020,Evangeline,37,34,3,2
11/27/2020,Evangeline,112,91,21,21
11/28/2020,Evangeline,49,35,14,13
11/29/2020,Evangeline,102,73,29,29
11/30/2020,Evangeline,475,424,51,41
12/1/2020,Evangeline,240,211,29,24
12/2/2020,Evangeline,262,234,26,23
12/3/2020,Evangeline,469,435,34,31
12/4/2020,Evangeline,144,117,27,17
12/5/2020,Evangeline,28,23,5,5
12/6/2020,Evangeline,115,109,6,4
12/7/2020,Evangeline,534,503,31,26
12/8/2020,Evangeline,275,229,46,39
12/9/2020,Evangeline,152,130,22,20
12/10/2020,Evangeline,531,501,30,22
12/11/2020,Evangeline,131,105,26,24
12/12/2020,Evangeline,47,27,20,17
12/13/2020,Evangeline,71,62,9,8
12/14/2020,Evangeline,552,510,42,34
12/15/2020,Evangeline,210,188,20,17
12/16/2020,Evangeline,128,103,25,22
12/17/2020,Evangeline,439,402,37,33
12/18/2020,Evangeline,87,71,16,13
12/19/2020,Evangeline,40,29,11,10
12/20/2020,Evangeline,39,31,8,8
12/21/2020,Evangeline,166,139,27,17
12/22/2020,Evangeline,215,192,23,20
12/23/2020,Evangeline,142,116,26,23
12/24/2020,Evangeline,227,210,17,15
12/25/2020,Evangeline,20,15,5,3
12/26/2020,Evangeline,44,25,19,19
12/27/2020,Evangeline,64,49,15,14
12/28/2020,Evangeline,177,142,35,29
12/29/2020,Evangeline,220,176,44,39
12/30/2020,Evangeline,321,290,31,26
12/31/2020,Evangeline,272,250,22,19
1/1/2021,Evangeline,15,10,5,3
1/2/2021,Evangeline,49,33,16,14
1/3/2021,Evangeline,46,28,18,12
1/4/2021,Evangeline,196,152,44,38
1/5/2021,Evangeline,204,178,26,22
1/6/2021,Evangeline,90,73,17,14
3/1/2020,Franklin,0,0,0,0
3/2/2020,Franklin,0,0,0,0
3/3/2020,Franklin,0,0,0,0
3/4/2020,Franklin,0,0,0,0
3/5/2020,Franklin,0,0,0,0
3/6/2020,Franklin,0,0,0,0
3/7/2020,Franklin,0,0,0,0
3/8/2020,Franklin,0,0,0,0
3/9/2020,Franklin,0,0,0,0
3/10/2020,Franklin,0,0,0,0
3/11/2020,Franklin,0,0,0,0
3/12/2020,Franklin,0,0,0,0
3/13/2020,Franklin,0,0,0,0
3/14/2020,Franklin,1,1,0,0
3/15/2020,Franklin,2,2,0,0
3/16/2020,Franklin,1,1,0,0
3/17/2020,Franklin,19,19,0,0
3/18/2020,Franklin,6,6,0,0
3/19/2020,Franklin,11,11,0,0
3/20/2020,Franklin,8,6,2,2
3/21/2020,Franklin,7,7,0,0
3/22/2020,Franklin,6,6,0,0
3/23/2020,Franklin,16,13,3,3
3/24/2020,Franklin,11,8,3,3
3/25/2020,Franklin,10,10,0,0
3/26/2020,Franklin,22,19,3,3
3/27/2020,Franklin,18,17,1,1
3/28/2020,Franklin,11,9,2,2
3/29/2020,Franklin,8,8,0,0
3/30/2020,Franklin,25,20,5,5
3/31/2020,Franklin,21,20,1,1
4/1/2020,Franklin,25,20,5,5
4/2/2020,Franklin,30,24,6,4
4/3/2020,Franklin,29,26,3,2
4/4/2020,Franklin,6,5,1,1
4/5/2020,Franklin,4,4,0,0
4/6/2020,Franklin,33,25,8,8
4/7/2020,Franklin,21,18,3,3
4/8/2020,Franklin,21,14,7,4
4/9/2020,Franklin,11,8,3,2
4/10/2020,Franklin,14,13,1,1
4/11/2020,Franklin,7,6,1,1
4/12/2020,Franklin,7,7,0,0
4/13/2020,Franklin,26,18,8,8
4/14/2020,Franklin,18,12,6,6
4/15/2020,Franklin,31,24,7,6
4/16/2020,Franklin,52,34,18,16
4/17/2020,Franklin,28,20,8,4
4/18/2020,Franklin,22,11,11,10
4/19/2020,Franklin,10,6,4,4
4/20/2020,Franklin,39,30,9,9
4/21/2020,Franklin,34,31,3,3
4/22/2020,Franklin,21,17,4,2
4/23/2020,Franklin,37,30,7,5
4/24/2020,Franklin,38,30,8,7
4/25/2020,Franklin,24,22,2,2
4/26/2020,Franklin,11,10,1,1
4/27/2020,Franklin,45,36,9,4
4/28/2020,Franklin,44,38,6,2
4/29/2020,Franklin,51,49,2,1
4/30/2020,Franklin,45,38,7,5
5/1/2020,Franklin,56,41,14,10
5/2/2020,Franklin,14,13,1,0
5/3/2020,Franklin,10,7,3,1
5/4/2020,Franklin,52,45,7,3
5/5/2020,Franklin,37,30,6,1
5/6/2020,Franklin,93,81,11,4
5/7/2020,Franklin,128,73,55,49
5/8/2020,Franklin,41,36,5,1
5/9/2020,Franklin,26,20,6,3
5/10/2020,Franklin,11,10,1,1
5/11/2020,Franklin,133,107,25,19
5/12/2020,Franklin,45,38,7,1
5/13/2020,Franklin,39,34,5,2
5/14/2020,Franklin,52,43,9,2
5/15/2020,Franklin,76,66,9,3
5/16/2020,Franklin,30,25,5,2
5/17/2020,Franklin,12,12,0,0
5/18/2020,Franklin,90,85,5,1
5/19/2020,Franklin,179,169,10,5
5/20/2020,Franklin,140,130,10,6
5/21/2020,Franklin,159,135,23,7
5/22/2020,Franklin,58,53,5,2
5/23/2020,Franklin,19,17,2,1
5/24/2020,Franklin,12,10,2,0
5/25/2020,Franklin,24,23,1,1
5/26/2020,Franklin,94,84,10,1
5/27/2020,Franklin,107,97,10,8
5/28/2020,Franklin,67,53,14,6
5/29/2020,Franklin,120,67,52,48
5/30/2020,Franklin,23,18,5,5
5/31/2020,Franklin,18,16,2,2
6/1/2020,Franklin,84,77,7,2
6/2/2020,Franklin,94,86,8,4
6/3/2020,Franklin,81,78,3,1
6/4/2020,Franklin,47,42,5,4
6/5/2020,Franklin,53,44,9,5
6/6/2020,Franklin,14,11,3,1
6/7/2020,Franklin,9,7,2,2
6/8/2020,Franklin,83,65,16,6
6/9/2020,Franklin,266,260,5,4
6/10/2020,Franklin,88,83,5,4
6/11/2020,Franklin,60,46,14,6
6/12/2020,Franklin,67,46,21,9
6/13/2020,Franklin,17,15,2,1
6/14/2020,Franklin,14,13,1,1
6/15/2020,Franklin,123,111,12,5
6/16/2020,Franklin,117,114,3,2
6/17/2020,Franklin,55,42,13,7
6/18/2020,Franklin,164,141,23,15
6/19/2020,Franklin,79,66,13,5
6/20/2020,Franklin,19,19,0,0
6/21/2020,Franklin,13,12,1,0
6/22/2020,Franklin,72,57,15,6
6/23/2020,Franklin,96,80,16,10
6/24/2020,Franklin,196,189,7,2
6/25/2020,Franklin,176,167,9,2
6/26/2020,Franklin,94,83,11,7
6/27/2020,Franklin,25,21,4,3
6/28/2020,Franklin,12,12,0,0
6/29/2020,Franklin,83,77,6,3
6/30/2020,Franklin,270,248,22,20
7/1/2020,Franklin,223,211,12,7
7/2/2020,Franklin,230,212,18,10
7/3/2020,Franklin,78,71,6,4
7/4/2020,Franklin,17,13,4,2
7/5/2020,Franklin,31,21,10,6
7/6/2020,Franklin,113,99,14,10
7/7/2020,Franklin,254,236,18,14
7/8/2020,Franklin,265,245,19,13
7/9/2020,Franklin,268,252,16,11
7/10/2020,Franklin,170,160,10,7
7/11/2020,Franklin,25,19,6,2
7/12/2020,Franklin,16,13,3,3
7/13/2020,Franklin,214,193,21,15
7/14/2020,Franklin,223,199,24,15
7/15/2020,Franklin,336,312,24,18
7/16/2020,Franklin,207,189,18,13
7/17/2020,Franklin,126,111,15,9
7/18/2020,Franklin,24,19,5,3
7/19/2020,Franklin,12,12,0,0
7/20/2020,Franklin,214,189,25,14
7/21/2020,Franklin,201,185,16,13
7/22/2020,Franklin,323,286,36,29
7/23/2020,Franklin,182,153,29,19
7/24/2020,Franklin,97,81,16,12
7/25/2020,Franklin,30,20,10,9
7/26/2020,Franklin,18,14,4,3
7/27/2020,Franklin,273,231,42,31
7/28/2020,Franklin,265,241,24,17
7/29/2020,Franklin,248,209,39,31
7/30/2020,Franklin,113,88,25,21
7/31/2020,Franklin,136,115,21,14
8/1/2020,Franklin,28,23,5,4
8/2/2020,Franklin,16,15,1,0
8/3/2020,Franklin,262,216,45,36
8/4/2020,Franklin,259,229,30,23
8/5/2020,Franklin,230,207,23,18
8/6/2020,Franklin,70,58,12,5
8/7/2020,Franklin,109,99,10,5
8/8/2020,Franklin,25,19,6,5
8/9/2020,Franklin,20,16,4,4
8/10/2020,Franklin,232,199,33,21
8/11/2020,Franklin,216,193,23,17
8/12/2020,Franklin,235,219,16,10
8/13/2020,Franklin,79,67,12,5
8/14/2020,Franklin,105,90,15,9
8/15/2020,Franklin,24,18,6,5
8/16/2020,Franklin,14,11,3,2
8/17/2020,Franklin,273,237,35,21
8/18/2020,Franklin,132,126,6,5
8/19/2020,Franklin,233,218,15,11
8/20/2020,Franklin,50,44,6,4
8/21/2020,Franklin,42,35,7,5
8/22/2020,Franklin,21,15,6,3
8/23/2020,Franklin,13,11,2,1
8/24/2020,Franklin,237,223,14,12
8/25/2020,Franklin,117,110,7,5
8/26/2020,Franklin,201,193,8,4
8/27/2020,Franklin,10,9,1,1
8/28/2020,Franklin,57,46,11,4
8/29/2020,Franklin,16,13,3,0
8/30/2020,Franklin,21,17,4,4
8/31/2020,Franklin,259,242,16,12
9/1/2020,Franklin,99,95,4,3
