CrashDate,Parish,Crashes,Pedestrian,Bicycle,NonMotorist,Motorcycle,Fatal
4/12/2021,TENSAS,2,0,0,0,0,0
4/12/2021,TERREBONNE,16,0,0,0,0,0
4/12/2021,UNION,1,0,0,0,0,0
4/12/2021,VERMILION,3,0,0,0,1,0
4/12/2021,VERNON,3,0,0,0,0,0
4/12/2021,WASHINGTON,3,1,0,1,0,0
4/12/2021,WEBSTER,2,0,0,0,0,0
4/12/2021,WEST BATON ROUGE,5,0,0,0,0,0
4/12/2021,WEST FELICIANA,1,0,0,0,0,0
4/13/2021,ACADIA,2,0,0,0,0,0
4/13/2021,ALLEN,2,0,0,0,0,0
4/13/2021,ASCENSION,18,0,0,0,0,0
4/13/2021,ASSUMPTION,2,0,0,0,0,0
4/13/2021,AVOYELLES,2,0,0,0,0,0
4/13/2021,BIENVILLE,1,0,0,0,0,0
4/13/2021,BOSSIER,10,0,0,0,0,0
4/13/2021,CADDO,32,0,0,0,0,0
4/13/2021,CALCASIEU,17,0,0,0,0,0
4/13/2021,CLAIBORNE,1,0,0,0,0,0
4/13/2021,CONCORDIA,1,0,0,0,0,0
4/13/2021,DESOTO,2,0,0,0,0,0
4/13/2021,EAST BATON ROUGE,57,0,0,0,0,0
4/13/2021,EAST FELICIANA,1,0,0,0,0,0
4/13/2021,EVANGELINE,3,0,0,0,0,0
4/13/2021,GRANT,2,0,0,0,0,0
4/13/2021,IBERIA,3,0,0,0,0,0
4/13/2021,IBERVILLE,4,0,0,0,0,0
4/13/2021,JEFFERSON,46,0,0,0,0,0
4/13/2021,JEFFERSON DAVIS,2,0,0,0,0,0
4/13/2021,LAFAYETTE,48,1,0,1,0,1
4/13/2021,LAFOURCHE,7,0,0,0,0,0
4/13/2021,LINCOLN,1,0,0,0,0,0
4/13/2021,LIVINGSTON,18,0,0,0,0,0
4/13/2021,MOREHOUSE,1,0,0,0,0,0
4/13/2021,NATCHITOCHES,1,0,0,0,0,0
4/13/2021,ORLEANS,44,1,0,1,0,0
4/13/2021,OUACHITA,12,1,0,1,0,0
4/13/2021,PLAQUEMINES,3,0,0,0,0,0
4/13/2021,POINTE COUPEE,1,0,0,0,0,0
4/13/2021,RAPIDES,11,0,0,0,0,0
4/13/2021,RICHLAND,1,0,0,0,0,0
4/13/2021,ST. BERNARD,5,0,0,0,0,0
4/13/2021,ST. CHARLES,12,0,0,0,0,0
4/13/2021,ST. JOHN THE BAPTIST,3,0,0,0,0,0
4/13/2021,ST. LANDRY,14,0,0,0,0,0
4/13/2021,ST. MARTIN,10,0,0,0,0,0
4/13/2021,ST. MARY,4,0,0,0,0,0
4/13/2021,ST. TAMMANY,26,0,0,0,0,0
4/13/2021,TANGIPAHOA,15,0,0,0,0,0
4/13/2021,TENSAS,1,0,0,0,0,0
4/13/2021,TERREBONNE,9,0,0,0,0,0
4/13/2021,VERMILION,1,0,0,0,0,0
4/13/2021,VERNON,2,0,0,0,0,0
4/13/2021,WASHINGTON,1,0,0,0,0,0
4/13/2021,WEBSTER,2,0,0,0,0,0
4/13/2021,WEST BATON ROUGE,1,0,0,0,0,0
4/14/2021,ACADIA,3,0,0,0,0,0
4/14/2021,ALLEN,2,0,0,0,0,0
4/14/2021,ASCENSION,16,0,0,0,0,0
4/14/2021,ASSUMPTION,1,0,0,0,0,0
4/14/2021,AVOYELLES,1,0,0,0,0,0
4/14/2021,BEAUREGARD,1,0,0,0,0,0
4/14/2021,BOSSIER,14,0,0,0,0,0
4/14/2021,CADDO,35,0,0,0,0,0
4/14/2021,CALCASIEU,26,0,0,0,0,0
4/14/2021,CAMERON,2,0,0,0,0,0
4/14/2021,CATAHOULA,1,0,0,0,0,0
4/14/2021,CONCORDIA,2,0,0,0,0,0
4/14/2021,DESOTO,3,0,0,0,0,0
4/14/2021,EAST BATON ROUGE,63,0,0,0,0,0
4/14/2021,EVANGELINE,2,0,0,0,0,0
4/14/2021,FRANKLIN,1,0,0,0,0,0
4/14/2021,GRANT,2,0,0,0,0,0
4/14/2021,IBERIA,3,0,0,0,0,0
4/14/2021,IBERVILLE,6,0,0,0,0,0
4/14/2021,JACKSON,1,0,0,0,0,0
4/14/2021,JEFFERSON,53,1,0,1,0,0
4/14/2021,JEFFERSON DAVIS,3,0,0,0,0,0
4/14/2021,LAFAYETTE,36,0,0,0,0,0
4/14/2021,LAFOURCHE,7,0,0,0,0,0
4/14/2021,LINCOLN,6,0,0,0,0,0
4/14/2021,LIVINGSTON,24,0,0,0,0,0
4/14/2021,NATCHITOCHES,2,0,0,0,0,0
4/14/2021,ORLEANS,55,0,0,0,0,0
4/14/2021,OUACHITA,23,1,0,1,0,1
4/14/2021,PLAQUEMINES,1,0,0,0,0,0
4/14/2021,POINTE COUPEE,2,0,0,0,0,0
4/14/2021,RAPIDES,21,1,0,1,0,0
4/14/2021,SABINE,2,0,0,0,0,0
4/14/2021,ST. BERNARD,3,0,0,0,0,0
4/14/2021,ST. CHARLES,1,0,0,0,0,0
4/14/2021,ST. HELENA,1,0,0,0,0,0
4/14/2021,ST. JAMES,2,0,0,0,0,0
4/14/2021,ST. JOHN THE BAPTIST,10,0,0,0,0,0
4/14/2021,ST. LANDRY,10,0,0,0,0,0
4/14/2021,ST. MARTIN,5,0,0,0,1,0
4/14/2021,ST. MARY,2,0,0,0,0,0
4/14/2021,ST. TAMMANY,25,0,0,0,1,0
4/14/2021,TANGIPAHOA,19,0,0,0,0,0
4/14/2021,TENSAS,1,0,0,0,0,0
4/14/2021,TERREBONNE,13,0,0,0,0,0
4/14/2021,UNION,1,0,0,0,0,0
4/14/2021,VERMILION,3,0,0,0,0,0
4/14/2021,VERNON,6,0,0,0,0,0
4/14/2021,WASHINGTON,1,0,0,0,0,0
4/14/2021,WEBSTER,3,0,0,0,0,0
4/14/2021,WEST BATON ROUGE,5,0,0,0,0,0
4/14/2021,WEST CARROLL,2,0,0,0,0,0
4/15/2021,ACADIA,4,0,0,0,0,0
4/15/2021,ALLEN,2,0,0,0,0,0
4/15/2021,ASCENSION,15,0,0,0,0,0
4/15/2021,ASSUMPTION,1,0,0,0,0,0
4/15/2021,AVOYELLES,1,0,0,0,0,0
4/15/2021,BEAUREGARD,2,0,0,0,0,0
4/15/2021,BIENVILLE,2,0,0,0,0,0
4/15/2021,BOSSIER,20,0,0,0,2,0
4/15/2021,CADDO,30,0,0,0,0,0
4/15/2021,CALCASIEU,28,0,0,0,0,0
4/15/2021,CONCORDIA,1,0,0,0,1,0
4/15/2021,DESOTO,1,0,0,0,0,0
4/15/2021,EAST BATON ROUGE,81,0,0,0,0,0
4/15/2021,EAST FELICIANA,2,0,0,0,0,0
4/15/2021,EVANGELINE,2,0,0,0,0,0
4/15/2021,IBERIA,8,0,0,0,1,0
4/15/2021,IBERVILLE,4,0,0,0,0,0
4/15/2021,JEFFERSON,48,0,0,0,0,0
4/15/2021,JEFFERSON DAVIS,3,0,0,0,0,0
4/15/2021,LAFAYETTE,36,0,0,0,0,0
4/15/2021,LAFOURCHE,2,0,0,0,0,0
4/15/2021,LASALLE,1,0,0,0,0,0
4/15/2021,LINCOLN,14,0,0,0,0,0
4/15/2021,LIVINGSTON,19,1,0,1,0,2
4/15/2021,MADISON,1,0,0,0,0,0
4/15/2021,NATCHITOCHES,5,0,0,0,0,0
4/15/2021,ORLEANS,52,1,0,1,0,0
4/15/2021,OUACHITA,25,0,0,0,0,0
4/15/2021,PLAQUEMINES,2,0,0,0,0,0
4/15/2021,POINTE COUPEE,2,0,0,0,0,0
4/15/2021,RAPIDES,14,0,0,0,0,1
4/15/2021,SABINE,1,0,0,0,0,0
4/15/2021,ST. BERNARD,2,0,1,1,0,0
4/15/2021,ST. CHARLES,3,0,0,0,0,0
4/15/2021,ST. HELENA,2,0,0,0,0,0
4/15/2021,ST. JOHN THE BAPTIST,8,0,0,0,0,0
4/15/2021,ST. LANDRY,6,0,0,0,0,0
4/15/2021,ST. MARTIN,5,0,0,0,0,0
4/15/2021,ST. MARY,3,0,0,0,0,0
4/15/2021,ST. TAMMANY,28,0,0,0,0,0
4/15/2021,TANGIPAHOA,17,0,0,0,1,1
4/15/2021,TERREBONNE,5,0,0,0,0,0
4/15/2021,VERMILION,2,0,0,0,0,0
4/15/2021,VERNON,3,0,0,0,0,0
4/15/2021,WASHINGTON,1,0,0,0,0,0
4/15/2021,WEST BATON ROUGE,3,0,0,0,0,0
4/15/2021,WEST FELICIANA,1,0,0,0,0,0
4/16/2021,ACADIA,2,0,0,0,0,0
4/16/2021,ALLEN,5,0,0,0,0,0
4/16/2021,ASCENSION,13,0,0,0,0,0
4/16/2021,ASSUMPTION,3,0,0,0,0,0
4/16/2021,AVOYELLES,2,0,0,0,0,0
4/16/2021,BEAUREGARD,5,0,0,0,0,0
4/16/2021,BIENVILLE,1,0,0,0,1,0
4/16/2021,BOSSIER,11,0,0,0,0,0
4/16/2021,CADDO,39,0,0,0,0,0
4/16/2021,CALCASIEU,31,0,0,0,0,0
4/16/2021,CAMERON,1,0,0,0,0,0
4/16/2021,CONCORDIA,2,0,0,0,0,0
4/16/2021,DESOTO,5,0,0,0,0,0
4/16/2021,EAST BATON ROUGE,97,0,0,0,0,0
4/16/2021,EVANGELINE,5,1,0,1,0,0
4/16/2021,FRANKLIN,1,0,0,0,0,0
4/16/2021,GRANT,1,0,0,0,0,0
4/16/2021,IBERIA,7,0,0,0,0,0
4/16/2021,IBERVILLE,3,0,0,0,0,0
4/16/2021,JEFFERSON,59,1,0,1,0,0
4/16/2021,JEFFERSON DAVIS,5,0,0,0,0,0
4/16/2021,LAFAYETTE,52,0,1,1,0,0
4/16/2021,LAFOURCHE,7,0,0,0,0,0
4/16/2021,LASALLE,3,0,0,0,0,0
4/16/2021,LINCOLN,6,0,0,0,0,0
4/16/2021,LIVINGSTON,17,0,0,0,0,0
4/16/2021,MOREHOUSE,2,0,0,0,0,0
4/16/2021,NATCHITOCHES,6,0,0,0,0,0
4/16/2021,ORLEANS,74,3,1,4,0,1
4/16/2021,OUACHITA,26,0,0,0,0,1
4/16/2021,POINTE COUPEE,2,0,0,0,0,0
4/16/2021,RAPIDES,34,0,0,0,0,0
4/16/2021,RICHLAND,1,0,0,0,0,0
4/16/2021,SABINE,1,0,0,0,0,0
4/16/2021,ST. BERNARD,3,0,0,0,0,0
4/16/2021,ST. CHARLES,6,0,0,0,0,0
4/16/2021,ST. JAMES,3,0,0,0,0,0
4/16/2021,ST. JOHN THE BAPTIST,2,0,0,0,0,0
4/16/2021,ST. LANDRY,10,0,0,0,0,0
4/16/2021,ST. MARTIN,6,0,0,0,0,0
4/16/2021,ST. MARY,2,0,0,0,0,0
4/16/2021,ST. TAMMANY,16,0,0,0,0,0
4/16/2021,TANGIPAHOA,17,0,0,0,0,0
4/16/2021,TERREBONNE,7,0,1,1,0,0
4/16/2021,VERMILION,8,0,0,0,0,0
4/16/2021,VERNON,4,0,0,0,0,0
4/16/2021,WASHINGTON,4,0,0,0,0,0
4/16/2021,WEBSTER,3,0,0,0,0,0
4/16/2021,WEST BATON ROUGE,1,0,0,0,0,0
4/17/2021,ACADIA,5,0,0,0,0,0
4/17/2021,ALLEN,2,0,0,0,0,0
4/17/2021,ASCENSION,12,0,0,0,0,0
4/17/2021,ASSUMPTION,1,0,0,0,0,0
4/17/2021,AVOYELLES,2,0,0,0,0,0
4/17/2021,BEAUREGARD,2,0,0,0,0,0
4/17/2021,BIENVILLE,1,0,0,0,0,0
4/17/2021,BOSSIER,16,0,0,0,0,1
4/17/2021,CADDO,28,0,0,0,0,1
4/17/2021,CALCASIEU,16,0,1,1,0,0
4/17/2021,CLAIBORNE,1,0,0,0,0,0
4/17/2021,CONCORDIA,1,0,0,0,0,0
4/17/2021,DESOTO,1,0,0,0,0,0
4/17/2021,EAST BATON ROUGE,49,1,0,1,0,1
4/17/2021,EAST FELICIANA,1,0,0,0,0,0
4/17/2021,EVANGELINE,5,0,0,0,0,0
4/17/2021,IBERIA,2,0,0,0,0,0
4/17/2021,IBERVILLE,1,0,0,0,0,0
4/17/2021,JEFFERSON,38,0,0,0,0,1
4/17/2021,JEFFERSON DAVIS,2,0,0,0,0,0
4/17/2021,LAFAYETTE,27,0,0,0,0,0
4/17/2021,LAFOURCHE,2,0,0,0,0,0
4/17/2021,LINCOLN,4,0,0,0,0,0
4/17/2021,LIVINGSTON,15,0,0,0,0,0
4/17/2021,MOREHOUSE,2,0,0,0,0,0
4/17/2021,NATCHITOCHES,4,0,0,0,0,0
4/17/2021,ORLEANS,53,0,1,1,1,0
4/17/2021,OUACHITA,16,1,0,1,0,0
4/17/2021,PLAQUEMINES,1,0,0,0,0,0
4/17/2021,POINTE COUPEE,3,0,0,0,1,1
4/17/2021,RAPIDES,7,0,0,0,0,0
4/17/2021,RICHLAND,3,0,0,0,0,0
4/17/2021,SABINE,2,0,0,0,0,0
4/17/2021,ST. BERNARD,1,0,0,0,0,0
4/17/2021,ST. CHARLES,3,0,0,0,0,0
4/17/2021,ST. JOHN THE BAPTIST,8,0,0,0,0,0
4/17/2021,ST. LANDRY,6,0,0,0,1,0
4/17/2021,ST. MARTIN,4,0,0,0,0,0
4/17/2021,ST. MARY,1,0,0,0,0,0
4/17/2021,ST. TAMMANY,26,0,0,0,0,0
4/17/2021,TANGIPAHOA,11,0,0,0,0,0
4/17/2021,TERREBONNE,9,0,0,0,0,0
4/17/2021,VERMILION,4,0,0,0,0,0
4/17/2021,VERNON,2,0,0,0,0,0
4/17/2021,WASHINGTON,2,0,0,0,0,0
4/17/2021,WEBSTER,6,0,0,0,0,0
4/17/2021,WEST BATON ROUGE,3,0,0,0,0,0
4/17/2021,WEST CARROLL,1,0,0,0,0,0
4/17/2021,WEST FELICIANA,1,0,0,0,0,0
4/18/2021,ACADIA,4,0,0,0,0,0
4/18/2021,ALLEN,1,0,0,0,0,0
4/18/2021,ASCENSION,11,0,0,0,1,0
4/18/2021,ASSUMPTION,2,0,0,0,0,0
4/18/2021,AVOYELLES,2,0,0,0,0,0
4/18/2021,BOSSIER,15,0,0,0,0,0
4/18/2021,CADDO,19,0,0,0,1,0
4/18/2021,CALCASIEU,18,1,0,1,1,0
4/18/2021,DESOTO,3,0,0,0,1,0
4/18/2021,EAST BATON ROUGE,48,0,0,0,1,0
4/18/2021,EVANGELINE,1,0,0,0,0,0
4/18/2021,FRANKLIN,2,0,0,0,0,0
4/18/2021,GRANT,1,0,0,0,0,0
4/18/2021,IBERIA,4,1,0,1,0,0
4/18/2021,IBERVILLE,4,0,0,0,0,0
4/18/2021,JACKSON,1,0,0,0,0,0
4/18/2021,JEFFERSON,30,0,0,0,0,1
4/18/2021,LAFAYETTE,25,1,1,2,3,0
4/18/2021,LAFOURCHE,3,0,0,0,0,0
4/18/2021,LASALLE,1,0,0,0,0,0
4/18/2021,LINCOLN,4,0,0,0,0,0
4/18/2021,LIVINGSTON,7,0,0,0,1,0
4/18/2021,MOREHOUSE,1,0,0,0,0,0
4/18/2021,NATCHITOCHES,2,0,0,0,0,0
4/18/2021,ORLEANS,56,1,1,2,1,0
4/18/2021,OUACHITA,13,0,1,1,0,0
4/18/2021,RAPIDES,8,0,0,0,0,0
4/18/2021,SABINE,1,0,0,0,0,0
4/18/2021,ST. BERNARD,6,0,0,0,0,0
4/18/2021,ST. CHARLES,1,0,0,0,0,0
4/18/2021,ST. JAMES,5,0,0,0,0,0
4/18/2021,ST. JOHN THE BAPTIST,3,0,0,0,0,0
4/18/2021,ST. LANDRY,5,0,0,0,0,0
4/18/2021,ST. MARTIN,4,0,0,0,0,0
4/18/2021,ST. MARY,1,0,0,0,0,0
4/18/2021,ST. TAMMANY,13,0,0,0,0,0
4/18/2021,TANGIPAHOA,6,0,0,0,0,0
4/18/2021,TENSAS,1,0,0,0,0,0
4/18/2021,TERREBONNE,4,0,0,0,0,0
4/18/2021,VERMILION,5,0,0,0,0,0
4/18/2021,VERNON,1,0,0,0,0,0
4/18/2021,WASHINGTON,1,0,0,0,0,0
4/18/2021,WEBSTER,2,0,0,0,0,0
4/18/2021,WEST BATON ROUGE,2,0,0,0,0,0
4/18/2021,WINN,1,0,0,0,0,1
4/19/2021,ACADIA,7,1,0,1,0,0
4/19/2021,ALLEN,2,0,0,0,0,0
4/19/2021,ASCENSION,15,0,0,0,0,0
4/19/2021,ASSUMPTION,2,0,0,0,0,0
4/19/2021,AVOYELLES,2,0,0,0,0,0
4/19/2021,BEAUREGARD,3,0,0,0,0,0
4/19/2021,BOSSIER,17,0,0,0,0,0
4/19/2021,CADDO,32,0,0,0,1,0
4/19/2021,CALCASIEU,32,0,1,1,1,0
4/19/2021,CAMERON,1,0,0,0,0,0
4/19/2021,CONCORDIA,2,0,0,0,0,0
4/19/2021,DESOTO,2,0,0,0,0,0
4/19/2021,EAST BATON ROUGE,65,1,0,1,0,0
4/19/2021,EVANGELINE,1,0,0,0,0,0
4/19/2021,FRANKLIN,1,0,0,0,0,0
4/19/2021,GRANT,2,0,0,0,0,0
4/19/2021,IBERIA,5,0,0,0,0,0
4/19/2021,IBERVILLE,1,0,0,0,0,0
4/19/2021,JACKSON,1,0,0,0,0,0
4/19/2021,JEFFERSON,45,0,1,1,0,0
4/19/2021,LAFAYETTE,35,0,0,0,0,0
4/19/2021,LAFOURCHE,9,0,0,0,0,0
4/19/2021,LASALLE,1,0,0,0,0,0
4/19/2021,LINCOLN,4,0,0,0,0,0
4/19/2021,LIVINGSTON,8,0,0,0,0,0
4/19/2021,MOREHOUSE,1,0,1,1,0,0
4/19/2021,NATCHITOCHES,1,0,0,0,0,0
4/19/2021,ORLEANS,43,0,0,0,2,1
4/19/2021,OUACHITA,11,0,0,0,0,0
4/19/2021,POINTE COUPEE,1,0,0,0,1,0
4/19/2021,RAPIDES,9,0,0,0,0,0
4/19/2021,SABINE,2,0,0,0,0,0
4/19/2021,ST. BERNARD,4,0,0,0,0,0
4/19/2021,ST. CHARLES,4,0,0,0,0,0
4/19/2021,ST. HELENA,1,0,0,0,0,0
4/19/2021,ST. JAMES,3,0,0,0,0,0
4/19/2021,ST. JOHN THE BAPTIST,1,0,0,0,0,0
4/19/2021,ST. LANDRY,6,0,0,0,0,0
4/19/2021,ST. MARTIN,4,0,0,0,0,0
4/19/2021,ST. MARY,3,0,0,0,0,0
4/19/2021,ST. TAMMANY,15,0,0,0,0,0
4/19/2021,TANGIPAHOA,13,0,0,0,1,1
4/19/2021,TENSAS,1,0,0,0,0,0
4/19/2021,TERREBONNE,8,0,0,0,0,0
4/19/2021,UNION,2,0,0,0,0,0
4/19/2021,VERMILION,2,0,0,0,1,0
4/19/2021,VERNON,3,0,0,0,1,0
4/19/2021,WEBSTER,2,0,0,0,0,0
4/19/2021,WEST BATON ROUGE,4,0,0,0,0,0
4/19/2021,WINN,1,0,0,0,0,0
4/20/2021,ACADIA,7,0,0,0,0,0
4/20/2021,ASCENSION,15,0,0,0,0,0
4/20/2021,ASSUMPTION,1,0,0,0,0,0
4/20/2021,AVOYELLES,2,0,0,0,0,0
4/20/2021,BEAUREGARD,1,0,0,0,0,0
4/20/2021,BOSSIER,6,0,0,0,1,0
4/20/2021,CADDO,32,1,0,1,0,0
4/20/2021,CALCASIEU,27,0,0,0,0,1
4/20/2021,CAMERON,2,0,0,0,1,0
4/20/2021,CLAIBORNE,1,0,0,0,1,1
4/20/2021,DESOTO,1,0,0,0,0,1
4/20/2021,EAST BATON ROUGE,86,0,0,0,0,0
4/20/2021,EAST CARROLL,1,0,0,0,0,0
4/20/2021,EVANGELINE,2,0,0,0,0,0
4/20/2021,FRANKLIN,1,0,0,0,0,0
4/20/2021,IBERIA,7,0,0,0,0,0
4/20/2021,IBERVILLE,2,0,0,0,0,0
4/20/2021,JACKSON,1,0,0,0,0,0
4/20/2021,JEFFERSON,55,0,0,0,0,0
4/20/2021,JEFFERSON DAVIS,4,0,0,0,0,0
4/20/2021,LAFAYETTE,23,0,0,0,0,0
4/20/2021,LAFOURCHE,4,0,0,0,0,0
4/20/2021,LINCOLN,4,0,0,0,0,0
4/20/2021,LIVINGSTON,13,0,0,0,1,0
4/20/2021,NATCHITOCHES,3,0,0,0,0,0
4/20/2021,ORLEANS,59,1,0,1,1,0
4/20/2021,OUACHITA,16,1,0,1,0,0
4/20/2021,RAPIDES,10,0,0,0,0,0
4/20/2021,RED RIVER,2,0,0,0,1,1
4/20/2021,RICHLAND,2,0,0,0,0,0
4/20/2021,SABINE,1,0,0,0,0,0
4/20/2021,ST. BERNARD,1,0,0,0,0,0
4/20/2021,ST. CHARLES,10,0,0,0,0,0
4/20/2021,ST. JOHN THE BAPTIST,3,0,0,0,0,0
4/20/2021,ST. LANDRY,5,0,0,0,0,0
4/20/2021,ST. MARTIN,6,0,0,0,0,0
4/20/2021,ST. MARY,4,0,0,0,0,0
4/20/2021,ST. TAMMANY,15,0,0,0,0,1
4/20/2021,TANGIPAHOA,11,0,0,0,1,0
4/20/2021,TERREBONNE,17,0,0,0,1,0
4/20/2021,VERMILION,4,0,0,0,0,0
4/20/2021,WASHINGTON,3,0,0,0,0,0
4/20/2021,WEBSTER,2,0,0,0,0,0
4/20/2021,WEST BATON ROUGE,3,0,0,0,0,0
4/20/2021,WEST CARROLL,1,0,0,0,0,0
4/20/2021,WEST FELICIANA,1,0,0,0,0,0
4/21/2021,ACADIA,8,0,0,0,0,0
4/21/2021,ASCENSION,16,1,0,1,0,0
4/21/2021,AVOYELLES,1,0,0,0,0,0
4/21/2021,BEAUREGARD,4,0,0,0,0,0
4/21/2021,BOSSIER,13,0,0,0,1,0
4/21/2021,CADDO,18,0,0,0,0,0
4/21/2021,CALCASIEU,29,0,0,0,0,0
4/21/2021,CAMERON,1,0,0,0,0,0
4/21/2021,CONCORDIA,1,0,0,0,0,0
4/21/2021,DESOTO,2,0,0,0,0,0
4/21/2021,EAST BATON ROUGE,73,0,0,0,1,0
4/21/2021,EAST FELICIANA,1,0,0,0,1,0
4/21/2021,EVANGELINE,3,0,0,0,0,0
4/21/2021,GRANT,2,0,0,0,0,0
4/21/2021,IBERIA,6,0,0,0,0,0
4/21/2021,IBERVILLE,2,0,0,0,0,0
4/21/2021,JEFFERSON,46,0,2,2,0,0
4/21/2021,JEFFERSON DAVIS,2,0,0,0,0,0
4/21/2021,LAFAYETTE,24,0,0,0,1,0
4/21/2021,LAFOURCHE,8,0,0,0,0,0
4/21/2021,LASALLE,1,0,0,0,0,0
4/21/2021,LINCOLN,2,0,0,0,0,0
4/21/2021,LIVINGSTON,8,0,0,0,0,0
4/21/2021,MADISON,1,0,0,0,0,0
4/21/2021,NATCHITOCHES,1,0,0,0,0,0
4/21/2021,ORLEANS,49,0,0,0,1,0
4/21/2021,OUACHITA,15,0,0,0,0,0
4/21/2021,PLAQUEMINES,1,0,0,0,0,0
4/21/2021,RAPIDES,18,0,0,0,0,0
4/21/2021,ST. BERNARD,1,0,0,0,0,0
4/21/2021,ST. CHARLES,5,0,0,0,0,0
4/21/2021,ST. JAMES,3,0,0,0,0,0
4/21/2021,ST. JOHN THE BAPTIST,3,0,0,0,0,0
4/21/2021,ST. LANDRY,5,0,0,0,1,0
4/21/2021,ST. MARTIN,6,0,0,0,0,0
4/21/2021,ST. MARY,3,0,0,0,0,0
4/21/2021,ST. TAMMANY,24,0,0,0,1,0
4/21/2021,TANGIPAHOA,11,0,0,0,0,0
4/21/2021,TENSAS,1,0,0,0,0,0
4/21/2021,TERREBONNE,11,0,0,0,0,0
4/21/2021,VERNON,6,0,0,0,0,0
4/21/2021,WASHINGTON,2,0,0,0,0,0
4/21/2021,WEBSTER,1,0,0,0,0,0
4/21/2021,WEST BATON ROUGE,3,0,0,0,0,0
4/21/2021,WEST FELICIANA,1,0,0,0,0,0
4/21/2021,WINN,2,0,0,0,0,0
4/22/2021,ACADIA,5,0,0,0,0,0
4/22/2021,ALLEN,1,0,0,0,0,0
4/22/2021,ASCENSION,13,0,0,0,0,0
4/22/2021,ASSUMPTION,3,0,0,0,0,0
4/22/2021,AVOYELLES,1,0,0,0,0,0
4/22/2021,BEAUREGARD,2,0,0,0,0,0
4/22/2021,BOSSIER,10,1,0,1,0,0
4/22/2021,CADDO,29,0,0,0,0,0
4/22/2021,CALCASIEU,24,1,0,1,0,0
4/22/2021,CATAHOULA,1,0,0,0,0,0
4/22/2021,CONCORDIA,2,0,0,0,0,0
4/22/2021,DESOTO,2,0,0,0,0,0
4/22/2021,EAST BATON ROUGE,54,1,0,1,0,0
4/22/2021,EAST FELICIANA,1,0,0,0,0,0
4/22/2021,EVANGELINE,4,0,0,0,0,0
4/22/2021,IBERIA,5,0,0,0,0,0
4/22/2021,IBERVILLE,2,0,0,0,0,0
4/22/2021,JEFFERSON,42,0,1,1,0,0
4/22/2021,JEFFERSON DAVIS,2,0,0,0,0,0
4/22/2021,LAFAYETTE,31,0,0,0,0,0
4/22/2021,LAFOURCHE,10,0,0,0,0,0
4/22/2021,LASALLE,1,0,0,0,0,0
4/22/2021,LINCOLN,6,0,0,0,0,0
4/22/2021,LIVINGSTON,15,0,0,0,0,0
4/22/2021,MADISON,1,0,0,0,0,0
4/22/2021,MOREHOUSE,3,0,0,0,0,0
4/22/2021,NATCHITOCHES,4,1,0,1,0,1
4/22/2021,ORLEANS,63,1,0,1,2,0
4/22/2021,OUACHITA,16,0,0,0,1,0
4/22/2021,PLAQUEMINES,2,0,0,0,0,0
4/22/2021,POINTE COUPEE,2,0,0,0,0,0
4/22/2021,RAPIDES,11,0,0,0,0,0
4/22/2021,RICHLAND,1,0,0,0,0,0
4/22/2021,SABINE,2,0,0,0,0,0
4/22/2021,ST. BERNARD,3,0,0,0,0,0
4/22/2021,ST. CHARLES,3,0,0,0,0,0
4/22/2021,ST. HELENA,1,0,0,0,0,0
4/22/2021,ST. JAMES,1,0,0,0,0,0
4/22/2021,ST. JOHN THE BAPTIST,5,0,0,0,0,0
4/22/2021,ST. LANDRY,8,0,0,0,0,0
4/22/2021,ST. MARTIN,3,0,0,0,0,0
4/22/2021,ST. MARY,1,0,0,0,0,0
4/22/2021,ST. TAMMANY,24,0,0,0,0,0
4/22/2021,TANGIPAHOA,13,0,0,0,0,0
4/22/2021,TENSAS,3,0,0,0,0,0
4/22/2021,TERREBONNE,4,0,0,0,0,0
4/22/2021,UNION,1,0,0,0,0,0
4/22/2021,VERMILION,4,0,0,0,0,0
4/22/2021,VERNON,2,0,0,0,0,0
4/22/2021,WASHINGTON,3,0,0,0,0,0
4/22/2021,WEST BATON ROUGE,6,0,0,0,0,0
4/22/2021,WEST FELICIANA,1,0,0,0,0,0
4/22/2021,WINN,1,0,0,0,0,0
4/23/2021,ACADIA,5,0,0,0,0,1
4/23/2021,ALLEN,3,0,0,0,0,0
4/23/2021,ASCENSION,22,0,1,1,0,0
4/23/2021,ASSUMPTION,2,0,0,0,0,0
4/23/2021,AVOYELLES,2,0,0,0,0,0
4/23/2021,BEAUREGARD,3,0,0,0,0,0
4/23/2021,BOSSIER,13,0,0,0,0,0
4/23/2021,CADDO,25,0,0,0,0,0
4/23/2021,CALCASIEU,34,0,0,0,0,0
4/23/2021,CALDWELL,1,0,0,0,0,0
4/23/2021,CAMERON,1,0,0,0,0,0
4/23/2021,CATAHOULA,1,0,0,0,0,0
4/23/2021,CONCORDIA,1,0,0,0,0,0
4/23/2021,DESOTO,2,0,0,0,0,0
4/23/2021,EAST BATON ROUGE,67,0,0,0,0,0
4/23/2021,EAST CARROLL,2,0,0,0,0,0
4/23/2021,EVANGELINE,1,0,0,0,0,0
4/23/2021,FRANKLIN,1,0,0,0,0,0
4/23/2021,IBERIA,3,0,0,0,0,0
4/23/2021,IBERVILLE,3,0,0,0,0,1
4/23/2021,JEFFERSON,62,0,0,0,0,0
4/23/2021,JEFFERSON DAVIS,3,0,0,0,0,0
