"","Date","Cases","Deaths","DailyCases","Cases_ma","DailyDeaths","Deaths_ma"
"867",2022-07-23,1363543,17516,0,2237.85714285714,0,7.71428571428571
"868",2022-07-24,1363543,17516,0,2105.42857142857,0,8.57142857142857
"869",2022-07-25,1367787,17522,4244,2079.28571428571,6,8.28571428571428
"870",2022-07-26,1370063,17545,2276,2017.57142857143,23,7.85714285714286
"871",2022-07-27,1372134,17553,2071,2017.57142857143,8,7.85714285714286
"872",2022-07-28,1375417,17562,3283,2017.57142857143,9,7.85714285714286
"873",2022-07-29,1377666,17571,2249,1962,9,9.28571428571428
"874",2022-07-30,1377666,17571,0,1931,0,8.71428571428571
"875",2022-07-31,1377666,17571,0,1926.42857142857,0,9
"876",2022-08-01,1381521,17587,3855,1755.28571428571,16,8.42857142857143
"877",2022-08-02,1383580,17606,2059,1685.42857142857,19,8.85714285714286
"878",2022-08-03,1385619,17616,2039,1685.42857142857,10,8.85714285714286
"879",2022-08-04,1387704,17621,2085,1685.42857142857,5,8.85714285714286
"880",2022-08-05,1389464,17633,1760,1570.85714285714,12,7.71428571428571
"881",2022-08-06,1389464,17633,0,1630.71428571429,0,9.28571428571429
"882",2022-08-07,1389464,17633,0,1559.57142857143,0,8.71428571428571
"883",2022-08-08,1392517,17641,3053,1541.42857142857,8,9.85714285714286
"884",2022-08-09,1394995,17671,2478,1543,30,9.42857142857143
"885",2022-08-10,1396536,17677,1541,1543,6,9.42857142857143
"886",2022-08-11,1398494,17690,1958,1543,13,9.42857142857143
"887",2022-08-12,1400265,17699,1771,1555.28571428571,9,9.57142857142857
"888",2022-08-13,1400265,17699,0,1479,0,7.28571428571428
"889",2022-08-14,1400265,17699,0,1501.57142857143,0,9.42857142857143
"890",2022-08-15,1403404,17708,3139,1473.57142857143,9,10.7142857142857
"891",2022-08-16,1405348,17722,1944,1507.42857142857,14,11.1428571428571
"892",2022-08-17,1407047,17743,1699,1507.42857142857,21,11.1428571428571
"893",2022-08-18,1408809,17765,1762,1507.42857142857,22,11.1428571428571
"894",2022-08-19,1410817,17777,2008,1460.57142857143,12,12.4285714285714
"895",2022-08-20,1410817,17777,0,1511.42857142857,0,13.4285714285714
"896",2022-08-21,1410817,17777,0,1592.85714285714,0,11.4285714285714
"897",2022-08-22,1413628,17795,2811,1671.14285714286,18,9.71428571428571
"898",2022-08-23,1415928,17816,2300,1662,21,9.42857142857143
"899",2022-08-24,1418197,17823,2269,1662,7,9.42857142857143
"900",2022-08-25,1420507,17833,2310,1662,10,9.42857142857143
"901",2022-08-26,1422451,17843,1944,1812.28571428571,10,8.42857142857143
"902",2022-08-27,1422451,17843,0,1864.28571428571,0,7.14285714285714
"903",2022-08-28,1422451,17843,0,1830.57142857143,0,6.85714285714286
"904",2022-08-29,1426314,17854,3863,1859.71428571429,11,6.28571428571428
"905",2022-08-30,1428978,17866,2664,1845.28571428571,12,6
"906",2022-08-31,1431011,17871,2033,1845.28571428571,5,6
"907",2022-09-01,1433525,17877,2514,1845.28571428571,6,6
"908",2022-09-02,1435368,17885,1843,1293.42857142857,8,4.42857142857143
"909",2022-09-03,1435368,17885,0,1378.85714285714,0,4.14285714285714
"910",2022-09-04,1435368,17885,0,1320.85714285714,0,4
"911",2022-09-05,1435368,17885,0,1156.14285714286,0,6
"912",2022-09-06,1438630,17895,3262,1073.85714285714,10,5.42857142857143
"913",2022-09-07,1440257,17899,1627,1073.85714285714,4,5.42857142857143
"914",2022-09-08,1441618,17919,1361,1073.85714285714,20,5.42857142857143
"915",2022-09-09,1442885,17923,1267,1343.28571428571,4,6.57142857142857
"916",2022-09-10,1442885,17923,0,1012.28571428571,0,6.28571428571428
"917",2022-09-11,1442885,17923,0,925.857142857143,0,8
"918",2022-09-12,1444771,17931,1886,885.142857142857,8,7.14285714285714
"919",2022-09-13,1445716,17939,945,802.571428571428,8,7.85714285714286
"920",2022-09-14,1446738,17955,1022,802.571428571428,16,7.85714285714286
"921",2022-09-15,1447814,17969,1076,802.571428571428,14,7.85714285714286
"922",2022-09-16,1448503,17978,689,720.571428571429,9,7.28571428571428
"923",2022-09-17,1448503,17978,0,699.571428571429,0,7
"924",2022-09-18,1448503,17978,0,652.285714285714,0,5.42857142857143
"925",2022-09-19,1449815,17982,1312,587.571428571429,4,3.85714285714286
"926",2022-09-20,1450613,17988,798,570.285714285714,6,4.42857142857143
"927",2022-09-21,1451304,17993,691,570.285714285714,5,4.42857142857143
"928",2022-09-22,1451927,17996,623,570.285714285714,3,4.42857142857143
"929",2022-09-23,1452495,18009,568,496.857142857143,13,5.85714285714286
"930",2022-09-24,1452495,18009,0,480.428571428571,0,6.14285714285714
"931",2022-09-25,1452495,18009,0,449.428571428571,0,7.57142857142857
"932",2022-09-26,1453293,18023,798,414.428571428571,14,8.85714285714286
"933",2022-09-27,1453976,18031,683,399.285714285714,8,8.14285714285714
"934",2022-09-28,1454450,18046,474,399.285714285714,15,8.14285714285714
"935",2022-09-29,1454828,18058,378,399.285714285714,12,8.14285714285714
"936",2022-09-30,1455290,18066,462,372.428571428571,8,7
"937",2022-10-01,1455290,18066,0,331.285714285714,0,6.85714285714286
"938",2022-10-02,1455290,18066,0,315.428571428571,0,6
"939",2022-10-03,1455900,18072,610,317.714285714286,6,5.57142857142857
"940",2022-10-04,1456295,18079,395,294.142857142857,7,5.14285714285714
"941",2022-10-05,1456658,18088,363,294.142857142857,9,5.14285714285714
"942",2022-10-06,1457052,18097,394,294.142857142857,9,5.14285714285714
"943",2022-10-07,1457349,18102,297,288,5,5.71428571428571
"944",2022-10-08,1457349,18102,0,290.857142857143,0,6
"945",2022-10-09,1457349,18102,0,292.571428571429,0,5.57142857142857
"946",2022-10-10,1457916,18112,567,282.714285714286,10,4.71428571428571
"947",2022-10-11,1458331,18121,415,279.857142857143,9,4.85714285714286
"948",2022-10-12,1458706,18127,375,279.857142857143,6,4.85714285714286
"949",2022-10-13,1459031,18130,325,279.857142857143,3,4.85714285714286
"950",2022-10-14,1459308,18136,277,198.857142857143,6,3.42857142857143
"951",2022-10-15,1459308,18136,0,139.571428571429,0,2.14285714285714
"952",2022-10-16,1459308,18136,0,165.714285714286,0,1.57142857142857
"953",2022-10-17,1459308,18136,0,119.285714285714,0,1.14285714285714
"954",2022-10-18,1459308,18136,0,79.7142857142857,0,0.285714285714286
"955",2022-10-19,1459866,18138,558,79.7142857142857,2,0.285714285714286
"956",2022-10-20,1459866,18138,0,79.7142857142857,0,0.285714285714286
"957",2022-10-21,1459866,18138,0,79.7142857142857,0,0.285714285714286
"958",2022-10-22,1459866,18138,0,79.7142857142857,0,0.285714285714286
"959",2022-10-23,1459866,18138,0,223.857142857143,0,4.28571428571429
"960",2022-10-24,1459866,18138,0,223.857142857143,0,4.28571428571429
"961",2022-10-25,1459866,18138,0,223.857142857143,0,4.28571428571429
"962",2022-10-26,1461433,18168,1567,223.857142857143,30,4.28571428571429
"963",2022-10-27,1461433,18168,0,223.857142857143,0,4.28571428571429
"964",2022-10-28,1461433,18168,0,223.857142857143,0,4.28571428571429
"965",2022-10-29,1461433,18168,0,223.857142857143,0,4.28571428571429
"966",2022-10-30,1461433,18168,0,278,0,3.57142857142857
"967",2022-10-31,1461433,18168,0,278,0,3.57142857142857
"968",2022-11-01,1461433,18168,0,278,0,3.57142857142857
"969",2022-11-02,1463379,18193,1946,278,25,3.57142857142857
"970",2022-11-03,1463379,18193,0,278,0,3.57142857142857
"971",2022-11-04,1463379,18193,0,278,0,3.57142857142857
"972",2022-11-05,1463379,18193,0,278,0,3.57142857142857
"973",2022-11-06,1463379,18193,0,331.571428571429,0,3.42857142857143
"974",2022-11-07,1463379,18193,0,331.571428571429,0,3.42857142857143
"975",2022-11-08,1463379,18193,0,331.571428571429,0,6.57142857142857
"976",2022-11-09,1465700,18217,2321,331.571428571429,24,6.57142857142857
"977",2022-11-10,1465700,18217,0,331.571428571429,0,6.57142857142857
"978",2022-11-11,1465700,18239,0,331.571428571429,22,6.57142857142857
"979",2022-11-12,1465700,18239,0,331.571428571429,0,6.57142857142857
"980",2022-11-13,1465700,18239,0,267.571428571429,0,5.42857142857143
"981",2022-11-14,1465700,18239,0,267.571428571429,0,5.42857142857143
"982",2022-11-15,1465700,18239,0,267.571428571429,0,-0.714285714285714
"983",2022-11-16,1467573,18255,1873,267.571428571429,16,-0.714285714285714
"984",2022-11-17,1467573,18255,0,267.571428571429,0,-0.714285714285714
"985",2022-11-18,1467573,18234,0,267.571428571429,-21,-0.714285714285714
"986",2022-11-19,1467573,18234,0,267.571428571429,0,-0.714285714285714
"987",2022-11-20,1467573,18234,0,409.714285714286,0,0.857142857142857
"988",2022-11-21,1467573,18234,0,409.714285714286,0,0.857142857142857
"989",2022-11-22,1467573,18234,0,409.714285714286,0,3.85714285714286
"990",2022-11-23,1470441,18261,2868,409.714285714286,27,3.85714285714286
"991",2022-11-24,1470441,18261,0,409.714285714286,0,3.85714285714286
"992",2022-11-25,1470441,18261,0,409.714285714286,0,3.85714285714286
"993",2022-11-26,1470441,18261,0,409.714285714286,0,3.85714285714286
"994",2022-11-27,1470441,18261,0,378.714285714286,0,1.85714285714286
"995",2022-11-28,1470441,18261,0,378.714285714286,0,1.85714285714286
"996",2022-11-29,1470441,18261,0,378.714285714286,0,1.85714285714286
"997",2022-11-30,1473092,18274,2651,378.714285714286,13,1.85714285714286
"998",2022-12-01,1473092,18274,0,378.714285714286,0,1.85714285714286
"999",2022-12-02,1473092,18274,0,378.714285714286,0,1.85714285714286
"1000",2022-12-03,1473092,18274,0,378.714285714286,0,1.85714285714286
"1001",2022-12-04,1473092,18274,0,636.142857142857,0,3.14285714285714
"1002",2022-12-05,1473092,18274,0,636.142857142857,0,3.14285714285714
"1003",2022-12-06,1473092,18274,0,636.142857142857,0,3.14285714285714
"1004",2022-12-07,1477545,18296,4453,636.142857142857,22,3.14285714285714
"1005",2022-12-08,1477545,18296,0,636.142857142857,0,3.14285714285714
"1006",2022-12-09,1477545,18296,0,636.142857142857,0,3.14285714285714
"1007",2022-12-10,1477545,18296,0,636.142857142857,0,3.14285714285714
"1008",2022-12-11,1477545,18296,0,674.857142857143,0,4
"1009",2022-12-12,1477545,18296,0,674.857142857143,0,4
"1010",2022-12-13,1477545,18296,0,674.857142857143,0,4
"1011",2022-12-14,1482269,18324,4724,674.857142857143,28,4
"1012",2022-12-15,1482269,18324,0,674.857142857143,0,4
"1013",2022-12-16,1482269,18324,0,674.857142857143,0,4
"1014",2022-12-17,1482269,18324,0,674.857142857143,0,4
"1015",2022-12-18,1482269,18324,0,3634,0,3
"1016",2022-12-19,1482269,18324,0,3634,0,3
"1017",2022-12-20,1482269,18324,0,3634,0,3
"1018",2022-12-21,1507707,18345,25438,3634,21,3
"1019",2022-12-22,1507707,18345,0,3634,0,3
"1020",2022-12-23,1507707,18345,0,3634,0,3
"1021",2022-12-24,1507707,18345,0,3634,0,3
"1022",2022-12-25,1507707,18345,0,915.142857142857,0,3.57142857142857
"1023",2022-12-26,1507707,18345,0,915.142857142857,0,3.57142857142857
"1024",2022-12-27,1507707,18345,0,915.142857142857,0,3.57142857142857
"1025",2022-12-28,1514113,18370,6406,915.142857142857,25,3.57142857142857
"1026",2022-12-29,1514113,18370,0,915.142857142857,0,3.57142857142857
"1027",2022-12-30,1514113,18370,0,915.142857142857,0,3.57142857142857
"1028",2022-12-31,1514113,18370,0,915.142857142857,0,3.57142857142857
"1029",2023-01-01,1514113,18370,0,1012.85714285714,0,3.42857142857143
"1030",2023-01-02,1514113,18370,0,1012.85714285714,0,3.42857142857143
"1031",2023-01-03,1514113,18370,0,1012.85714285714,0,3.42857142857143
"1032",2023-01-04,1521203,18394,7090,1012.85714285714,24,3.42857142857143
"1033",2023-01-05,1521203,18394,0,1012.85714285714,0,3.42857142857143
"1034",2023-01-06,1521203,18394,0,1012.85714285714,0,3.42857142857143
"1035",2023-01-07,1521203,18394,0,1012.85714285714,0,3.42857142857143
"1036",2023-01-08,1521203,18394,0,978.428571428571,0,6
"1037",2023-01-09,1521203,18394,0,978.428571428571,0,6
"1038",2023-01-10,1521203,18394,0,978.428571428571,0,6
"1039",2023-01-11,1528052,18436,6849,978.428571428571,42,6
"1040",2023-01-12,1528052,18436,0,978.428571428571,0,6
"1041",2023-01-13,1528052,18436,0,978.428571428571,0,6
"1042",2023-01-14,1528052,18436,0,978.428571428571,0,6
"1043",2023-01-15,1528052,18436,0,743.571428571429,0,6.14285714285714
"1044",2023-01-16,1528052,18436,0,743.571428571429,0,6.14285714285714
"1045",2023-01-17,1528052,18436,0,743.571428571429,0,6.14285714285714
"1046",2023-01-18,1533257,18479,5205,743.571428571429,43,6.14285714285714
"1047",2023-01-19,1533257,18479,0,743.571428571429,0,6.14285714285714
"1048",2023-01-20,1533257,18479,0,743.571428571429,0,6.14285714285714
"1049",2023-01-21,1533257,18479,0,743.571428571429,0,6.14285714285714
"1050",2023-01-22,1533257,18479,0,717,0,6.57142857142857
"1051",2023-01-23,1533257,18479,0,717,0,6.57142857142857
"1052",2023-01-24,1533257,18479,0,717,0,6.57142857142857
"1053",2023-01-25,1538276,18525,5019,717,46,6.57142857142857
"1054",2023-01-26,1538276,18525,0,717,0,6.57142857142857
"1055",2023-01-27,1538276,18525,0,717,0,6.57142857142857
"1056",2023-01-28,1538276,18525,0,717,0,6.57142857142857
"1057",2023-01-29,1538276,18525,0,1461.71428571429,0,6.71428571428571
"1058",2023-01-30,1538276,18525,0,1461.71428571429,0,6.71428571428571
"1059",2023-01-31,1538276,18525,0,1461.71428571429,0,6.71428571428571
"1060",2023-02-01,1548508,18572,10232,1461.71428571429,47,6.71428571428571
"1061",2023-02-02,1548508,18572,0,1461.71428571429,0,6.71428571428571
"1062",2023-02-03,1548508,18572,0,1461.71428571429,0,6.71428571428571
"1063",2023-02-04,1548508,18572,0,1461.71428571429,0,6.71428571428571
"1064",2023-02-05,1548508,18572,0,996,0,7.42857142857143
"1065",2023-02-06,1548508,18572,0,996,0,7.42857142857143
"1066",2023-02-07,1548508,18572,0,996,0,7.42857142857143
"1067",2023-02-08,1555480,18624,6972,996,52,7.42857142857143
"1068",2023-02-09,1555480,18624,0,996,0,7.42857142857143
"1069",2023-02-10,1555480,18624,0,996,0,7.42857142857143
"1070",2023-02-11,1555480,18624,0,996,0,7.42857142857143
"1071",2023-02-12,1555480,18624,0,735.285714285714,0,6
"1072",2023-02-13,1555480,18624,0,735.285714285714,0,6
"1073",2023-02-14,1555480,18624,0,735.285714285714,0,6
"1074",2023-02-15,1560627,18666,5147,735.285714285714,42,6
"1075",2023-02-16,1560627,18666,0,735.285714285714,0,6
"1076",2023-02-17,1560627,18666,0,735.285714285714,0,6
"1077",2023-02-18,1560627,18666,0,735.285714285714,0,6
"1078",2023-02-19,1560627,18666,0,782.571428571429,0,5.71428571428571
"1079",2023-02-20,1560627,18666,0,782.571428571429,0,5.71428571428571
"1080",2023-02-21,1560627,18666,0,782.571428571429,0,5.71428571428571
"1081",2023-02-22,1566105,18706,5478,782.571428571429,40,5.71428571428571
"1082",2023-02-23,1566105,18706,0,782.571428571429,0,5.71428571428571
"1083",2023-02-24,1566105,18706,0,782.571428571429,0,5.71428571428571
"1084",2023-02-25,1566105,18706,0,782.571428571429,0,5.71428571428571
"1085",2023-02-26,1566105,18706,0,652.285714285714,0,4.57142857142857
"1086",2023-02-27,1566105,18706,0,652.285714285714,0,4.57142857142857
"1087",2023-02-28,1566105,18706,0,652.285714285714,0,4.57142857142857
"1088",2023-03-01,1570671,18738,4566,652.285714285714,32,4.57142857142857
"1089",2023-03-02,1570671,18738,0,652.285714285714,0,4.57142857142857
"1090",2023-03-03,1570671,18738,0,652.285714285714,0,4.57142857142857
"1091",2023-03-04,1570671,18738,0,652.285714285714,0,4.57142857142857
"1092",2023-03-05,1570671,18738,0,448.428571428571,0,4
"1093",2023-03-06,1570671,18738,0,448.428571428571,0,4
"1094",2023-03-07,1570671,18738,0,448.428571428571,0,4
"1095",2023-03-08,1573810,18766,3139,448.428571428571,28,4
"1096",2023-03-09,1573810,18766,0,448.428571428571,0,4
"1097",2023-03-10,1573810,18766,0,448.428571428571,0,4
"1098",2023-03-11,1573810,18766,0,448.428571428571,0,4
"1099",2023-03-12,1573810,18766,0,385.571428571429,0,5
"1100",2023-03-13,1573810,18766,0,385.571428571429,0,5
"1101",2023-03-14,1573810,18766,0,385.571428571429,0,5
"1102",2023-03-15,1576509,18801,2699,385.571428571429,35,5
"1103",2023-03-16,1576509,18801,0,385.571428571429,0,5
"1104",2023-03-17,1576509,18801,0,385.571428571429,0,5
"1105",2023-03-18,1576509,18801,0,385.571428571429,0,5
"1106",2023-03-19,1576509,18801,0,600,0,4.85714285714286
"1107",2023-03-20,1576509,18801,0,600,0,4.85714285714286
"1108",2023-03-21,1576509,18801,0,NA,0,NA
"1109",2023-03-22,1580709,18835,4200,NA,34,NA
"1110",2023-03-23,1580709,18835,0,NA,0,NA
